Date	Plot	Section	Buds	Flowers	Senescent	TotalFlowering	TotalCount	Field_remarks	General_remarks
2012-08-19	Cas2	D	0	0	50	-9999	NA	No remarks	No remarks
2012-08-19	Cas3	A	1	0	49	-9999	NA	No remarks	No remarks
2012-08-19	Cas3	B	0	0	50	-9999	NA	No remarks	No remarks
2012-08-19	Cas4	C	0	0	50	-9999	NA	No remarks	No remarks
2012-08-19	Cas4	D	0	0	50	-9999	NA	No remarks	No remarks
2012-08-19	K1C	A	5	0	49	-9999	NA	No remarks	No remarks
2012-08-19	K2C	A	24	0	29	-9999	NA	No remarks	No remarks
2012-08-19	W3C	A	19	0	23	-9999	NA	No remarks	No remarks
2012-08-19	W4C	A	2	0	49	-9999	NA	No remarks	No remarks
2012-08-19	W5C	NA	4	0	39	-9999	NA	No remarks	No remarks
2012-08-26	Cas1	B	2	0	48	-9999	NA	No remarks	No remarks
2012-08-26	Cas1	C	5	0	45	-9999	NA	No remarks	No remarks
2012-08-26	Cas1	D	1	0	49	-9999	NA	No remarks	No remarks
2012-08-26	Cas2	A	0	0	48	-9999	NA	No remarks	No remarks
2012-08-26	Cas3	B	0	0	50	-9999	NA	No remarks	No remarks
2012-08-26	Cas3	C	0	0	50	-9999	NA	No remarks	No remarks
2012-08-26	Cas3	D	0	0	50	-9999	NA	No remarks	No remarks
2012-08-26	Cas4	A	0	0	50	-9999	NA	No remarks	No remarks
2012-08-26	K2C	A	30	0	31	-9999	NA	No remarks	No remarks
2012-08-26	K3C	A	34	0	15	-9999	NA	No remarks	No remarks
2012-08-26	K4C	A	5	0	51	-9999	NA	No remarks	No remarks
2012-08-26	K5C	A	26	0	31	-9999	NA	No remarks	No remarks
2012-08-26	W1C	A	14	0	39	-9999	NA	No remarks	No remarks
2012-08-26	Cas1	A	1	0	49	-9999	NA	No remarks	No remarks
2012-08-26	Cas2	B	0	0	50	-9999	NA	No remarks	No remarks
2012-08-26	Cas2	C	1	0	49	-9999	NA	No remarks	No remarks
2012-08-26	Cas2	D	0	0	50	-9999	NA	No remarks	No remarks
2012-08-26	Cas3	A	1	0	49	-9999	NA	No remarks	No remarks
2012-08-26	Cas4	B	1	0	49	-9999	NA	No remarks	No remarks
2012-08-26	Cas4	C	8	0	42	-9999	NA	No remarks	No remarks
2012-08-26	Cas4	D	5	0	45	-9999	NA	No remarks	No remarks
2012-08-26	K1C	A	8	0	44	-9999	NA	No remarks	No remarks
2012-08-26	W2C	A	27	0	53	-9999	NA	No remarks	No remarks
2012-08-26	W3C	A	29	0	29	-9999	NA	No remarks	No remarks
2012-08-26	W4C	A	6	0	47	-9999	NA	No remarks	No remarks
2012-08-26	W5C	NA	11	0	47	-9999	NA	No remarks	No remarks
2012-09-03	Cas1	A	2	0	71	-9999	NA	No remarks	No remarks
2012-09-03	Cas1	B	1	0	65	-9999	NA	No remarks	No remarks
2012-09-03	Cas1	C	1	0	86	-9999	NA	No remarks	No remarks
2012-09-03	Cas1	D	1	0	72	-9999	NA	No remarks	No remarks
2012-09-03	Cas3	A	0	0	81	-9999	NA	No remarks	No remarks
2012-09-03	Cas3	B	0	0	59	-9999	NA	No remarks	No remarks
2012-09-03	Cas3	C	0	0	82	-9999	NA	No remarks	No remarks
2012-09-03	Cas3	D	0	0	27	-9999	NA	No remarks	No remarks
2012-09-03	K1C	A	1	0	78	-9999	NA	No remarks	No remarks
2012-09-03	K2C	A	0	0	24	-9999	NA	No remarks	No remarks
2012-09-03	K3C	A	1	0	13	-9999	NA	No remarks	No remarks
2012-09-03	K4C	A	2	0	73	-9999	NA	No remarks	No remarks
2012-09-03	K5C	A	0	0	74	-9999	NA	No remarks	No remarks
2012-09-03	W5C	NA	0	0	61	-9999	NA	No remarks	No remarks
2012-09-03	Cas2	A	0	0	74	-9999	NA	No remarks	No remarks
2012-09-03	Cas2	B	0	0	90	-9999	NA	No remarks	No remarks
2012-09-03	Cas2	C	0	0	86	-9999	NA	No remarks	No remarks
2012-09-03	Cas2	D	2	0	65	-9999	NA	No remarks	No remarks
2012-09-03	Cas4	A	0	0	70	-9999	NA	No remarks	No remarks
2012-09-03	Cas4	B	0	0	98	-9999	NA	No remarks	No remarks
2012-09-03	Cas4	C	0	0	66	-9999	NA	No remarks	No remarks
2012-09-03	Cas4	D	0	0	68	-9999	NA	No remarks	No remarks
2012-09-03	W1C	A	1	0	110	-9999	NA	No remarks	No remarks
2012-09-03	W2C	A	0	0	48	-9999	NA	No remarks	No remarks
2012-09-03	W3C	A	2	0	61	-9999	NA	No remarks	No remarks
2012-09-03	W4C	A	0	0	76	-9999	NA	No remarks	No remarks
2013-05-09	Cas1	A	0	0	0	-9999	NA	No remarks	No remarks
2013-05-09	Cas1	B	0	0	0	0	NA	No remarks	No remarks
2013-05-09	Cas1	C	0	0	0	0	NA	No remarks	No remarks
2013-05-09	Cas2	D	0	0	0	0	NA	No remarks	No remarks
2013-05-09	Cas3	A	0	0	0	0	NA	No remarks	No remarks
2013-05-09	Cas3	B	0	0	0	0	NA	No remarks	No remarks
2013-05-09	Cas3	C	0	0	0	0	NA	No remarks	No remarks
2013-05-09	K1C	NA	0	0	0	0	NA	No remarks	No remarks
2013-05-09	K2C	NA	0	0	0	0	NA	No remarks	No remarks
2013-05-09	K3C	NA	0	0	0	0	NA	No remarks	No remarks
2013-05-09	K4C	NA	0	0	0	0	NA	No remarks	No remarks
2013-05-09	W4C	NA	0	0	0	0	NA	No remarks	No remarks
2013-05-09	W5C	NA	0	0	0	0	NA	No remarks	No remarks
2013-05-09	Cas1	D	0	0	0	0	NA	No remarks	No remarks
2013-05-09	Cas2	A	0	0	0	0	NA	No remarks	No remarks
2013-05-09	Cas2	B	0	0	0	0	NA	No remarks	No remarks
2013-05-09	Cas2	C	0	0	0	0	NA	No remarks	No remarks
2013-05-09	Cas3	D	0	0	0	0	NA	No remarks	No remarks
2013-05-09	Cas4	A	0	0	0	0	NA	No remarks	No remarks
2013-05-09	Cas4	B	0	0	0	0	NA	No remarks	No remarks
2013-05-09	Cas4	C	0	0	0	0	NA	No remarks	No remarks
2013-05-09	Cas4	D	0	0	0	0	NA	No remarks	No remarks
2013-05-09	K5C	NA	0	0	0	0	NA	No remarks	No remarks
2013-05-09	W1C	NA	0	0	0	0	NA	No remarks	No remarks
2013-05-09	W2C	NA	0	0	0	0	NA	No remarks	No remarks
2013-05-09	W3C	NA	0	0	0	0	NA	No remarks	No remarks
2013-05-14	Cas1	A	0	0	0	0	NA	No remarks	No remarks
2013-05-14	Cas1	B	0	0	0	0	NA	No remarks	No remarks
2013-05-14	Cas1	C	0	0	0	0	NA	Snow	No remarks
2013-05-14	Cas1	D	0	0	0	0	NA	Snow	No remarks
2013-05-22	Cas3	C	0	0	0	0	NA	No remarks	No remarks
2013-05-22	Cas3	D	0	0	0	0	NA	No remarks	No remarks
2013-05-22	W1C	NA	0	0	0	0	NA	No remarks	No remarks
2013-05-22	W5C	NA	0	0	0	0	NA	No remarks	No remarks
2013-05-22	Cas3	A	0	0	0	0	NA	No remarks	No remarks
2013-05-22	Cas3	B	0	0	0	0	NA	No remarks	No remarks
2013-05-27	Cas3	B	0	0	0	0	NA	Soon! somewhat greenish at apex	No remarks
2013-05-27	Cas3	C	0	0	0	0	NA	Soon! somewhat greenish at apex	No remarks
2013-05-27	Cas3	D	0	0	0	0	NA	Soon! somewhat greenish at apex	No remarks
2013-05-27	Cas4	A	0	0	0	0	NA	No remarks	No remarks
2013-05-27	W4C	NA	0	0	0	0	NA	No remarks	No remarks
2013-05-27	W5C	NA	0	0	0	0	NA	No remarks	No remarks
2013-05-27	Cas1	A	0	0	0	0	NA	No remarks	No remarks
2013-05-27	Cas1	B	0	0	0	0	NA	No remarks	No remarks
2013-05-27	Cas1	C	0	0	0	0	NA	No remarks	No remarks
2013-05-27	Cas1	D	0	0	0	0	NA	No remarks	No remarks
2013-05-27	Cas3	A	0	0	0	0	NA	Soon! somewhat greenish at apex	No remarks
2013-05-27	Cas4	B	0	0	0	0	NA	No remarks	No remarks
2013-05-27	Cas4	C	0	0	0	0	NA	No remarks	No remarks
2013-05-27	K5C	NA	0	0	0	0	NA	No remarks	No remarks
2013-05-27	W1C	NA	0	0	0	0	NA	No remarks	No remarks
2013-06-03	Cas1	A	0	0	0	0	NA	No remarks	No remarks
2013-06-03	Cas1	B	0	0	0	0	NA	No remarks	No remarks
2013-06-03	Cas2	C	0	0	0	0	NA	No remarks	No remarks
2013-06-03	Cas2	D	0	0	0	0	NA	No remarks	No remarks
2013-06-03	Cas3	A	0	0	0	0	NA	No remarks	No remarks
2013-06-03	Cas3	B	0	0	0	0	NA	No remarks	No remarks
2013-06-03	Cas3	C	0	0	0	0	NA	No remarks	No remarks
2013-06-03	Cas4	D	0	0	0	0	NA	No remarks	No remarks
2013-06-03	K1C	NA	0	0	0	0	NA	No remarks	No remarks
2013-06-03	K2C	NA	0	0	0	0	NA	No remarks	No remarks
2013-06-03	K3C	NA	0	0	0	0	NA	No remarks	No remarks
2013-06-03	W3C	NA	0	0	0	0	NA	No remarks	No remarks
2013-06-03	W4C	NA	0	0	0	0	NA	No remarks	No remarks
2013-06-03	W5C	NA	0	0	0	0	NA	No remarks	No remarks
2013-06-03	Cas1	C	0	0	0	0	NA	No remarks	No remarks
2013-06-03	Cas1	D	0	0	0	0	NA	No remarks	No remarks
2013-06-03	Cas2	A	0	0	0	0	NA	No remarks	No remarks
2013-06-03	Cas2	B	0	0	0	0	NA	No remarks	No remarks
2013-06-03	Cas3	D	0	0	0	0	NA	No remarks	No remarks
2013-06-03	Cas4	A	0	0	0	0	NA	No remarks	No remarks
2013-06-03	Cas4	B	0	0	0	0	NA	No remarks	No remarks
2013-06-03	Cas4	C	0	0	0	0	NA	No remarks	No remarks
2013-06-03	K4C	NA	0	0	0	0	NA	No remarks	No remarks
2013-06-03	K5C	NA	0	0	0	0	NA	No remarks	No remarks
2013-06-03	W1C	NA	0	0	0	0	NA	No remarks	No remarks
2013-06-03	W2C	NA	0	0	0	0	NA	No remarks	No remarks
2013-06-10	Cas1	A	24	0	0	24	NA	No remarks	No remarks
2013-06-10	Cas2	B	58	0	0	58	NA	No remarks	No remarks
2013-06-10	Cas2	C	43	0	0	43	NA	No remarks	No remarks
2013-06-10	Cas2	D	53	0	0	53	NA	No remarks	No remarks
2013-06-10	Cas3	A	11	0	0	11	NA	No remarks	No remarks
2013-06-10	Cas3	B	12	0	0	12	NA	No remarks	No remarks
2013-06-10	Cas4	C	21	0	0	21	NA	No remarks	No remarks
2013-06-10	Cas4	D	3	0	0	3	NA	No remarks	No remarks
2013-06-10	K1C	NA	7	0	0	7	NA	No remarks	No remarks
2013-06-10	K2C	NA	8	0	0	8	NA	No remarks	No remarks
2013-06-10	W2C	NA	0	0	0	0	NA	No remarks	No remarks
2013-06-10	W3C	NA	14	0	0	14	NA	No remarks	No remarks
2013-06-10	W4C	NA	51	0	0	51	NA	No remarks	No remarks
2013-06-10	W5C	NA	1	0	0	1	NA	No remarks	No remarks
2013-06-10	Cas1	B	20	0	0	20	NA	No remarks	No remarks
2013-06-10	Cas1	C	3	0	0	3	NA	No remarks	No remarks
2013-06-10	Cas1	D	1	0	0	1	NA	No remarks	No remarks
2013-06-10	Cas2	A	16	0	0	16	NA	No remarks	No remarks
2013-06-10	Cas3	C	32	0	0	32	NA	No remarks	No remarks
2013-06-10	Cas3	D	7	0	0	7	NA	No remarks	No remarks
2013-06-10	Cas4	A	17	0	0	17	NA	No remarks	No remarks
2013-06-10	Cas4	B	4	0	0	4	NA	No remarks	No remarks
2013-06-10	K3C	NA	12	0	0	12	NA	No remarks	No remarks
2013-06-10	K4C	NA	52	0	0	52	NA	No remarks	No remarks
2013-06-10	K5C	NA	0	0	0	0	NA	No remarks	No remarks
2013-06-10	W1C	NA	21	1	0	22	NA	No remarks	No remarks
2013-06-17	Cas2	A	51	0	0	51	NA	No remarks	No remarks
2013-06-17	Cas2	B	49	4	0	53	NA	No remarks	No remarks
2013-06-17	Cas2	C	47	16	0	63	NA	No remarks	No remarks
2013-06-17	Cas2	D	49	20	0	69	NA	No remarks	No remarks
2013-06-17	Cas3	A	38	1	0	39	NA	No remarks	No remarks
2013-06-17	Cas4	B	38	0	0	38	NA	No remarks	No remarks
2013-06-17	Cas4	C	50	0	0	50	NA	No remarks	No remarks
2013-06-17	Cas4	D	47	0	0	47	NA	No remarks	No remarks
2013-06-17	K1C	NA	10	0	0	10	NA	No remarks	No remarks
2013-06-17	W1C	NA	2	25	0	27	NA	No remarks	No remarks
2013-06-17	W2C	NA	0	3	0	3	NA	No remarks	No remarks
2013-06-17	W3C	NA	5	12	0	17	NA	No remarks	No remarks
2013-06-17	W4C	NA	7	51	0	58	NA	No remarks	No remarks
2013-06-17	Cas1	A	26	40	0	66	NA	No remarks	No remarks
2013-06-17	Cas1	B	10	25	0	35	NA	No remarks	No remarks
2013-06-17	Cas1	C	11	2	0	13	NA	No remarks	No remarks
2013-06-17	Cas1	D	3	0	0	3	NA	No remarks	No remarks
2013-06-17	Cas3	B	48	3	0	51	NA	No remarks	No remarks
2013-06-17	Cas3	C	45	8	0	53	NA	No remarks	No remarks
2013-06-17	Cas3	D	8	7	0	15	NA	No remarks	No remarks
2013-06-17	Cas4	A	69	0	0	69	NA	No remarks	No remarks
2013-06-17	K2C	NA	11	0	0	11	NA	No remarks	No remarks
2013-06-17	K3C	NA	3	3	0	6	NA	No remarks	No remarks
2013-06-17	K4C	NA	64	4	0	68	NA	No remarks	No remarks
2013-06-17	K5C	NA	2	0	0	2	NA	No remarks	No remarks
2013-06-17	W5C	NA	3	3	0	6	NA	No remarks	No remarks
2013-06-24	Cas1	C	-9999	-9999	-9999	16	TOTALCOUNT	No remarks	No remarks
2013-06-24	Cas1	C	0	16	0	-9999	NA	No remarks	No remarks
2013-06-24	Cas1	D	-9999	-9999	-9999	4	TOTALCOUNT	No remarks	No remarks
2013-06-24	Cas1	D	0	4	0	-9999	NA	No remarks	No remarks
2013-06-24	Cas3	A	11	22	0	33	NA	No remarks	No remarks
2013-06-24	Cas3	B	22	25	0	47	NA	No remarks	No remarks
2013-06-24	Cas3	C	11	45	0	56	NA	No remarks	No remarks
2013-06-24	Cas3	D	4	17	0	21	NA	No remarks	No remarks
2013-06-24	K1C	NA	26	12	0	38	NA	No remarks	No remarks
2013-06-24	K2C	NA	10	8	0	18	NA	No remarks	No remarks
2013-06-24	K3C	NA	5	11	0	16	NA	No remarks	No remarks
2013-06-24	K4C	NA	18	84	0	102	NA	No remarks	No remarks
2013-06-24	W5C	NA	0	2	0	2	NA	No remarks	No remarks
2013-06-24	Cas1	A	-9999	-9999	-9999	79	TOTALCOUNT	No remarks	No remarks
2013-06-24	Cas1	A	2	77	0	-9999	NA	No remarks	No remarks
2013-06-24	Cas1	B	-9999	-9999	-9999	49	TOTALCOUNT	No remarks	No remarks
2013-06-24	Cas1	B	0	49	0	-9999	NA	No remarks	No remarks
2013-06-24	Cas2	A	14	53	0	67	NA	No remarks	No remarks
2013-06-24	Cas2	B	30	22	0	52	NA	No remarks	No remarks
2013-06-24	Cas2	C	37	44	8	89	NA	No remarks	No remarks
2013-06-24	Cas2	D	21	58	5	84	NA	No remarks	No remarks
2013-06-24	Cas4	A	23	23	0	46	NA	No remarks	No remarks
2013-06-24	Cas4	B	19	9	0	28	NA	No remarks	No remarks
2013-06-24	Cas4	C	24	25	0	49	NA	No remarks	No remarks
2013-06-24	Cas4	D	28	23	0	51	NA	No remarks	No remarks
2013-06-24	K5C	NA	0	3	0	3	NA	No remarks	No remarks
2013-06-24	W1C	NA	0	33	0	33	NA	No remarks	No remarks
2013-06-24	W2C	NA	0	3	0	3	NA	No remarks	No remarks
2013-06-24	W3C	NA	0	28	0	28	NA	No remarks	No remarks
2013-06-24	W4C	NA	22	44	0	66	NA	No remarks	No remarks
2013-07-01	Cas1	A	0	47	16	63	NA	No remarks	No remarks
2013-07-01	Cas1	B	0	26	10	36	NA	No remarks	No remarks
2013-07-01	Cas1	C	0	25	2	27	NA	No remarks	No remarks
2013-07-01	Cas2	D	1	58	10	69	NA	No remarks	No remarks
2013-07-01	Cas3	A	-9999	-9999	-9999	48	TOTALCOUNT	No remarks	No remarks
2013-07-01	Cas3	A	0	48	0	-9999	NA	No remarks	No remarks
2013-07-01	Cas3	B	-9999	-9999	-9999	50	TOTALCOUNT	No remarks	No remarks
2013-07-01	Cas3	D	0	20	3	-9999	NA	No remarks	No remarks
2013-07-01	Cas4	A	10	49	0	59	NA	No remarks	No remarks
2013-07-01	Cas4	B	14	46	0	60	NA	No remarks	No remarks
2013-07-01	Cas4	C	9	58	0	67	NA	No remarks	No remarks
2013-07-01	K5C	NA	0	5	0	5	NA	No remarks	No remarks
2013-07-01	W1C	NA	0	29	0	29	NA	No remarks	No remarks
2013-07-01	W2C	NA	0	3	0	3	NA	No remarks	No remarks
2013-07-01	W3C	NA	1	26	0	27	NA	No remarks	No remarks
2013-07-01	Cas1	D	0	8	0	8	NA	No remarks	No remarks
2013-07-01	Cas2	A	1	70	1	72	NA	No remarks	No remarks
2013-07-01	Cas2	B	1	72	0	73	NA	No remarks	No remarks
2013-07-01	Cas2	C	3	76	0	79	NA	No remarks	No remarks
2013-07-01	Cas3	B	1	48	1	-9999	NA	No remarks	No remarks
2013-07-01	Cas3	C	-9999	-9999	-9999	72	TOTALCOUNT	No remarks	No remarks
2013-07-01	Cas3	C	0	70	2	-9999	NA	No remarks	No remarks
2013-07-01	Cas3	D	-9999	-9999	-9999	23	TOTALCOUNT	No remarks	No remarks
2013-07-01	Cas4	D	11	51	0	62	NA	No remarks	No remarks
2013-07-01	K1C	NA	0	26	1	27	NA	No remarks	No remarks
2013-07-01	K2C	NA	2	12	0	14	NA	No remarks	No remarks
2013-07-01	K3C	NA	0	18	0	18	NA	No remarks	No remarks
2013-07-01	K4C	NA	0	74	3	77	NA	No remarks	No remarks
2013-07-01	W4C	NA	2	93	3	98	NA	No remarks	No remarks
2013-07-01	W5C	NA	0	0	0	0	NA	Empty	No remarks
2013-07-08	Cas1	C	0	10	6	16	NA	No remarks	No remarks
2013-07-08	Cas1	D	0	4	3	7	NA	No remarks	No remarks
2013-07-08	Cas2	A	-9999	-9999	-9999	128	TOTALCOUNT	No remarks	No remarks
2013-07-08	Cas2	A	1	67	60	-9999	NA	No remarks	No remarks
2013-07-08	Cas2	D	-9999	-9999	-9999	151	TOTALCOUNT	No remarks	No remarks
2013-07-08	Cas2	D	0	135	16	-9999	NA	No remarks	No remarks
2013-07-08	Cas3	A	0	37	12	49	NA	No remarks	No remarks
2013-07-08	Cas3	B	0	50	7	57	NA	No remarks	No remarks
2013-07-08	Cas3	C	0	43	5	48	NA	No remarks	No remarks
2013-07-08	Cas4	D	1	41	16	58	NA	No remarks	No remarks
2013-07-08	K1C	NA	0	19	3	22	NA	No remarks	No remarks
2013-07-08	K2C	NA	0	22	3	25	NA	No remarks	No remarks
2013-07-08	K3C	NA	0	11	1	12	NA	No remarks	No remarks
2013-07-08	W3C	NA	0	13	9	22	NA	No remarks	No remarks
2013-07-08	W4C	NA	2	140	93	235	NA	No remarks	No remarks
2013-07-08	W5C	NA	0	0	3	3	NA	No remarks	No remarks
2013-07-08	Cas1	A	0	17	26	43	NA	No remarks	No remarks
2013-07-08	Cas1	B	0	4	12	16	NA	No remarks	No remarks
2013-07-08	Cas2	B	-9999	-9999	-9999	233	TOTALCOUNT	No remarks	No remarks
2013-07-08	Cas2	B	0	209	24	-9999	NA	No remarks	No remarks
2013-07-08	Cas2	C	-9999	-9999	-9999	177	TOTALCOUNT	No remarks	No remarks
2013-07-08	Cas2	C	1	146	30	-9999	NA	No remarks	No remarks
2013-07-08	Cas3	D	0	11	2	13	NA	No remarks	No remarks
2013-07-08	Cas4	A	0	59	16	75	NA	No remarks	No remarks
2013-07-08	Cas4	B	2	48	4	54	NA	No remarks	No remarks
2013-07-08	Cas4	C	0	41	14	55	NA	No remarks	No remarks
2013-07-08	K4C	NA	2	307	32	341	NA	No remarks	No remarks
2013-07-08	K5C	NA	0	6	0	6	NA	No remarks	No remarks
2013-07-08	W1C	NA	0	13	14	27	NA	No remarks	No remarks
2013-07-08	W2C	NA	0	0	3	3	NA	No remarks	No remarks
2013-07-11	Cas4	A	-9999	-9999	-9999	220	TOTALCOUNT	Total count	No remarks
2013-07-11	Cas4	C	1	29	66	-9999	NA	Total count	No remarks
2013-07-11	Cas4	D	-9999	-9999	-9999	88	TOTALCOUNT	Total count	No remarks
2013-07-11	Cas4	D	0	21	67	-9999	NA	Total count	No remarks
2013-07-11	Cas4	A	0	97	123	-9999	NA	Total count	No remarks
2013-07-11	Cas4	B	-9999	-9999	-9999	93	TOTALCOUNT	Total count	No remarks
2013-07-11	Cas4	B	2	23	68	-9999	NA	Total count	No remarks
2013-07-11	Cas4	C	-9999	-9999	-9999	96	TOTALCOUNT	Total count	No remarks
2013-07-15	Cas1	A	1	2	50	53	NA	No remarks	No remarks
2013-07-15	Cas1	B	0	0	24	24	NA	No remarks	No remarks
2013-07-15	Cas2	C	0	7	61	68	NA	No remarks	No remarks
2013-07-15	Cas2	D	0	15	50	65	NA	No remarks	No remarks
2013-07-15	Cas4	A	0	15	50	65	NA	No remarks	No remarks
2013-07-15	Cas4	B	1	11	30	42	NA	No remarks	No remarks
2013-07-15	K3C	NA	0	2	20	22	NA	No remarks	No remarks
2013-07-15	K4C	NA	2	61	218	281	NA	No remarks	No remarks
2013-07-15	K5C	NA	0	0	6	6	NA	No remarks	No remarks
2013-07-15	W1C	NA	0	27	26	53	NA	No remarks	No remarks
2013-07-15	Cas1	C	0	3	21	24	NA	No remarks	No remarks
2013-07-15	Cas1	D	2	0	7	9	NA	No remarks	No remarks
2013-07-15	Cas2	A	0	15	89	104	NA	No remarks	No remarks
2013-07-15	Cas2	B	0	10	61	71	NA	No remarks	No remarks
2013-07-15	Cas4	C	0	7	52	59	NA	No remarks	No remarks
2013-07-15	Cas4	D	0	6	38	44	NA	No remarks	No remarks
2013-07-15	K1C	NA	0	2	21	23	NA	No remarks	No remarks
2013-07-15	K2C	NA	0	3	17	20	NA	No remarks	No remarks
2013-07-15	W2C	NA	0	1	3	4	NA	No remarks	No remarks
2013-07-15	W3C	NA	0	6	33	39	NA	No remarks	No remarks
2013-07-15	W4C	NA	0	13	214	227	NA	No remarks	No remarks
2013-07-15	W5C	NA	1	0	5	6	NA	No remarks	No remarks
2013-07-16	Cas3	B	0	2	37	39	NA	No remarks	No remarks
2013-07-16	Cas3	C	0	5	45	50	NA	No remarks	No remarks
2013-07-16	Cas3	D	0	2	12	14	NA	No remarks	No remarks
2013-07-16	Cas3	A	0	3	29	32	NA	No remarks	No remarks
2013-07-22	Cas1	A	1	0	38	39	NA	No remarks	No remarks
2013-07-22	Cas2	B	0	0	68	68	NA	No remarks	No remarks
2013-07-22	Cas2	C	0	0	71	71	NA	No remarks	No remarks
2013-07-22	Cas2	D	0	3	68	71	NA	No remarks	No remarks
2013-07-22	Cas3	A	1	2	27	30	NA	No remarks	No remarks
2013-07-22	Cas4	B	1	3	23	27	NA	No remarks	No remarks
2013-07-22	Cas4	C	0	3	41	44	NA	No remarks	No remarks
2013-07-22	Cas4	D	0	2	26	28	NA	No remarks	No remarks
2013-07-22	K1C	NA	0	0	10	10	NA	No remarks	No remarks
2013-07-22	W2C	NA	0	0	0	0	NA	Empty	No remarks
2013-07-22	W3C	NA	0	0	29	29	NA	No remarks	No remarks
2013-07-22	W4C	NA	0	2	60	62	NA	No remarks	No remarks
2013-07-22	W5C	NA	0	0	5	5	NA	No remarks	No remarks
2013-07-22	Cas1	B	0	0	13	13	NA	No remarks	No remarks
2013-07-22	Cas1	C	0	0	13	13	NA	No remarks	No remarks
2013-07-22	Cas1	D	3	0	2	5	NA	No remarks	No remarks
2013-07-22	Cas2	A	0	0	69	69	NA	No remarks	No remarks
2013-07-22	Cas3	B	1	0	28	29	NA	No remarks	No remarks
2013-07-22	Cas3	C	2	1	37	40	NA	No remarks	No remarks
2013-07-22	Cas3	D	0	0	14	14	NA	No remarks	No remarks
2013-07-22	Cas4	A	0	8	96	104	NA	No remarks	No remarks
2013-07-22	K2C	NA	0	2	5	7	NA	No remarks	No remarks
2013-07-22	K3C	NA	0	0	12	12	NA	No remarks	No remarks
2013-07-22	K4C	NA	0	0	58	58	NA	No remarks	No remarks
2013-07-22	K5C	NA	0	0	5	5	NA	No remarks	No remarks
2013-07-22	W1C	NA	0	0	26	26	NA	No remarks	No remarks
2013-07-30	Cas2	A	0	0	67	67	NA	No remarks	No remarks
2013-07-30	Cas2	B	0	0	69	69	NA	No remarks	No remarks
2013-07-30	Cas2	C	0	0	64	64	NA	No remarks	No remarks
2013-07-30	Cas2	D	0	0	66	66	NA	No remarks	No remarks
2013-07-30	Cas4	A	0	0	55	55	NA	No remarks	No remarks
2013-07-30	Cas4	B	0	0	29	29	NA	No remarks	No remarks
2013-07-30	Cas4	C	0	0	25	25	NA	No remarks	No remarks
2013-07-30	Cas4	D	0	0	45	45	NA	No remarks	No remarks
2013-07-30	W1C	NA	0	0	24	24	NA	No remarks	No remarks
2013-07-30	W2C	NA	0	0	3	3	NA	No remarks	No remarks
2013-07-30	W3C	NA	0	0	21	21	NA	No remarks	No remarks
2013-07-30	W4C	NA	0	0	53	53	NA	No remarks	No remarks
2013-07-30	Cas1	A	1	0	47	48	NA	No remarks	No remarks
2013-07-30	Cas1	B	0	0	13	13	NA	No remarks	No remarks
2013-07-30	Cas1	C	0	0	9	9	NA	No remarks	No remarks
2013-07-30	Cas1	D	5	2	4	11	NA	No remarks	No remarks
2013-07-30	Cas3	A	1	0	23	24	NA	No remarks	No remarks
2013-07-30	Cas3	B	0	0	24	24	NA	No remarks	No remarks
2013-07-30	Cas3	C	2	0	30	32	NA	No remarks	No remarks
2013-07-30	Cas3	D	0	0	7	7	NA	No remarks	No remarks
2013-07-30	K1C	NA	0	0	12	12	NA	No remarks	No remarks
2013-07-30	K2C	NA	0	0	1	1	NA	No remarks	No remarks
2013-07-30	K3C	NA	0	0	15	15	NA	No remarks	No remarks
2013-07-30	K4C	NA	1	0	61	62	NA	No remarks	No remarks
2013-07-30	K5C	NA	0	0	2	2	NA	No remarks	No remarks
2013-07-30	W5C	NA	0	0	2	2	NA	No remarks	No remarks
2014-06-17	Cas1	D	0	0	0	-9999	NA	No remarks	No remarks
2014-06-17	Cas2	A	0	0	0	-9999	NA	No remarks	No remarks
2014-06-17	Cas2	B	1	0	0	-9999	NA	No remarks	No remarks
2014-06-17	Cas2	C	2	0	0	-9999	NA	No remarks	No remarks
2014-06-17	Cas1	A	1	0	0	-9999	NA	No remarks	No remarks
2014-06-17	Cas1	B	0	0	0	-9999	NA	No remarks	No remarks
2014-06-17	Cas1	C	0	0	0	-9999	NA	No remarks	No remarks
2014-06-17	Cas2	D	0	0	0	-9999	NA	No remarks	No remarks
2014-06-24	Cas1	D	0	0	0	-9999	NA	No remarks	No remarks
2014-06-24	Cas2	A	0	0	0	-9999	NA	No remarks	No remarks
2014-06-24	Cas2	B	0	0	0	-9999	NA	No remarks	No remarks
2014-06-24	Cas2	C	6	0	0	-9999	NA	No remarks	No remarks
2014-06-24	Cas2	D	0	0	0	-9999	NA	No remarks	No remarks
2014-06-24	Cas1	A	6	0	0	-9999	NA	No remarks	No remarks
2014-06-24	Cas1	B	5	0	0	-9999	NA	No remarks	No remarks
2014-06-24	Cas1	C	0	0	0	-9999	NA	No remarks	No remarks
2014-06-24	Cas3	A	3	0	0	-9999	NA	No remarks	No remarks
2014-06-24	Cas3	B	5	0	0	-9999	NA	No remarks	No remarks
2014-06-24	Cas3	C	0	0	0	-9999	NA	No remarks	No remarks
