LastName;FirstName;DatasetID;Dataset;SpeciesName;AccSpeciesID;AccSpeciesName;ObservationID;ObsDataID;TraitID;TraitName;DataID;DataName;OriglName;OrigValueStr;OrigUnitStr;ValueKindName;OrigUncertaintyStr;UncertaintyName;Replicates;StdValue;UnitName;RelUncertaintyPercent;OrigObsDataID;ErrorRisk;Reference;Comment
Zanne;Amy;280;Global Woodiness Database;Saxifraga continentalis;96933;Saxifraga fragosoi;2043815;16557585;;;3742;Number of references;woodiness.count;"1;0;0";;;;;;;;;;;Zanne, A.E., Tank, D.C., Cornwell, W.K., Eastman, J.M., Smith, S.A., FitzJohn, R.G., McGlinn, D.J., Moles, A.T., O'Meara, B.C., Royer, D.L., Wright, I.J., Aarssen, L., Bertin, R.I., Govaerts, R., Hemmings, F., Leishman, M.R., Oleksyn, J., Reich, P.B., Sargent, R., Soltis, D.E., Soltis, P.S., Stevens, P.F., Swenson, N.G., Warman, L., Westoby, M., Beaulieu, J.M. Three keys to the radiation of angiosperms into freezing environments. (2013) Nature. doi:10.1038/nature12872;
Zanne;Amy;280;Global Woodiness Database;Saxifraga egregia;96927;Saxifraga egregia;2043819;16557593;;;3742;Number of references;woodiness.count;"1;0;0";;;;;;;;;;;Zanne, A.E., Tank, D.C., Cornwell, W.K., Eastman, J.M., Smith, S.A., FitzJohn, R.G., McGlinn, D.J., Moles, A.T., O'Meara, B.C., Royer, D.L., Wright, I.J., Aarssen, L., Bertin, R.I., Govaerts, R., Hemmings, F., Leishman, M.R., Oleksyn, J., Reich, P.B., Sargent, R., Soltis, D.E., Soltis, P.S., Stevens, P.F., Swenson, N.G., Warman, L., Westoby, M., Beaulieu, J.M. Three keys to the radiation of angiosperms into freezing environments. (2013) Nature. doi:10.1038/nature12872;
Zanne;Amy;280;Global Woodiness Database;Saxifraga ferdinandi-coburgi;96928;Saxifraga ferdinandi-coburgi;2043821;16557597;;;3742;Number of references;woodiness.count;"1;0;0";;;;;;;;;;;Zanne, A.E., Tank, D.C., Cornwell, W.K., Eastman, J.M., Smith, S.A., FitzJohn, R.G., McGlinn, D.J., Moles, A.T., O'Meara, B.C., Royer, D.L., Wright, I.J., Aarssen, L., Bertin, R.I., Govaerts, R., Hemmings, F., Leishman, M.R., Oleksyn, J., Reich, P.B., Sargent, R., Soltis, D.E., Soltis, P.S., Stevens, P.F., Swenson, N.G., Warman, L., Westoby, M., Beaulieu, J.M. Three keys to the radiation of angiosperms into freezing environments. (2013) Nature. doi:10.1038/nature12872;
Zanne;Amy;280;Global Woodiness Database;Saxifraga foliolosa;96931;Saxifraga foliolosa;2043822;16557599;;;3742;Number of references;woodiness.count;"1;0;0";;;;;;;;;;;Zanne, A.E., Tank, D.C., Cornwell, W.K., Eastman, J.M., Smith, S.A., FitzJohn, R.G., McGlinn, D.J., Moles, A.T., O'Meara, B.C., Royer, D.L., Wright, I.J., Aarssen, L., Bertin, R.I., Govaerts, R., Hemmings, F., Leishman, M.R., Oleksyn, J., Reich, P.B., Sargent, R., Soltis, D.E., Soltis, P.S., Stevens, P.F., Swenson, N.G., Warman, L., Westoby, M., Beaulieu, J.M. Three keys to the radiation of angiosperms into freezing environments. (2013) Nature. doi:10.1038/nature12872;
Zanne;Amy;280;Global Woodiness Database;Saxifraga hieraciifolia;96936;Saxifraga hieraciifolia;2043825;16557605;;;3742;Number of references;woodiness.count;"1;0;0";;;;;;;;;;;Zanne, A.E., Tank, D.C., Cornwell, W.K., Eastman, J.M., Smith, S.A., FitzJohn, R.G., McGlinn, D.J., Moles, A.T., O'Meara, B.C., Royer, D.L., Wright, I.J., Aarssen, L., Bertin, R.I., Govaerts, R., Hemmings, F., Leishman, M.R., Oleksyn, J., Reich, P.B., Sargent, R., Soltis, D.E., Soltis, P.S., Stevens, P.F., Swenson, N.G., Warman, L., Westoby, M., Beaulieu, J.M. Three keys to the radiation of angiosperms into freezing environments. (2013) Nature. doi:10.1038/nature12872;
Zanne;Amy;280;Global Woodiness Database;Saxifraga integrifolia;96938;Saxifraga integrifolia;2043828;16557611;;;3742;Number of references;woodiness.count;"1;0;0";;;;;;;;;;;Zanne, A.E., Tank, D.C., Cornwell, W.K., Eastman, J.M., Smith, S.A., FitzJohn, R.G., McGlinn, D.J., Moles, A.T., O'Meara, B.C., Royer, D.L., Wright, I.J., Aarssen, L., Bertin, R.I., Govaerts, R., Hemmings, F., Leishman, M.R., Oleksyn, J., Reich, P.B., Sargent, R., Soltis, D.E., Soltis, P.S., Stevens, P.F., Swenson, N.G., Warman, L., Westoby, M., Beaulieu, J.M. Three keys to the radiation of angiosperms into freezing environments. (2013) Nature. doi:10.1038/nature12872;
Zanne;Amy;280;Global Woodiness Database;Saxifraga juniperifolia;96940;Saxifraga juniperifolia;2043829;16557613;;;3742;Number of references;woodiness.count;"1;0;0";;;;;;;;;;;Zanne, A.E., Tank, D.C., Cornwell, W.K., Eastman, J.M., Smith, S.A., FitzJohn, R.G., McGlinn, D.J., Moles, A.T., O'Meara, B.C., Royer, D.L., Wright, I.J., Aarssen, L., Bertin, R.I., Govaerts, R., Hemmings, F., Leishman, M.R., Oleksyn, J., Reich, P.B., Sargent, R., Soltis, D.E., Soltis, P.S., Stevens, P.F., Swenson, N.G., Warman, L., Westoby, M., Beaulieu, J.M. Three keys to the radiation of angiosperms into freezing environments. (2013) Nature. doi:10.1038/nature12872;
Zanne;Amy;280;Global Woodiness Database;Saxifraga longifolia;96944;Saxifraga longifolia;2043832;16557619;;;3742;Number of references;woodiness.count;"1;0;0";;;;;;;;;;;Zanne, A.E., Tank, D.C., Cornwell, W.K., Eastman, J.M., Smith, S.A., FitzJohn, R.G., McGlinn, D.J., Moles, A.T., O'Meara, B.C., Royer, D.L., Wright, I.J., Aarssen, L., Bertin, R.I., Govaerts, R., Hemmings, F., Leishman, M.R., Oleksyn, J., Reich, P.B., Sargent, R., Soltis, D.E., Soltis, P.S., Stevens, P.F., Swenson, N.G., Warman, L., Westoby, M., Beaulieu, J.M. Three keys to the radiation of angiosperms into freezing environments. (2013) Nature. doi:10.1038/nature12872;
Zanne;Amy;280;Global Woodiness Database;Saxifraga michauxii;96946;Saxifraga michauxii;2043836;16557627;;;3742;Number of references;woodiness.count;"1;0;0";;;;;;;;;;;Zanne, A.E., Tank, D.C., Cornwell, W.K., Eastman, J.M., Smith, S.A., FitzJohn, R.G., McGlinn, D.J., Moles, A.T., O'Meara, B.C., Royer, D.L., Wright, I.J., Aarssen, L., Bertin, R.I., Govaerts, R., Hemmings, F., Leishman, M.R., Oleksyn, J., Reich, P.B., Sargent, R., Soltis, D.E., Soltis, P.S., Stevens, P.F., Swenson, N.G., Warman, L., Westoby, M., Beaulieu, J.M. Three keys to the radiation of angiosperms into freezing environments. (2013) Nature. doi:10.1038/nature12872;
Zanne;Amy;280;Global Woodiness Database;Saxifraga micranthidifolia;96947;Saxifraga micranthidifolia;2043837;16557629;;;3742;Number of references;woodiness.count;"1;0;0";;;;;;;;;;;Zanne, A.E., Tank, D.C., Cornwell, W.K., Eastman, J.M., Smith, S.A., FitzJohn, R.G., McGlinn, D.J., Moles, A.T., O'Meara, B.C., Royer, D.L., Wright, I.J., Aarssen, L., Bertin, R.I., Govaerts, R., Hemmings, F., Leishman, M.R., Oleksyn, J., Reich, P.B., Sargent, R., Soltis, D.E., Soltis, P.S., Stevens, P.F., Swenson, N.G., Warman, L., Westoby, M., Beaulieu, J.M. Three keys to the radiation of angiosperms into freezing environments. (2013) Nature. doi:10.1038/nature12872;
Zanne;Amy;280;Global Woodiness Database;Saxifraga montana;96948;Saxifraga montana;2043838;16557631;;;3742;Number of references;woodiness.count;"1;0;0";;;;;;;;;;;Zanne, A.E., Tank, D.C., Cornwell, W.K., Eastman, J.M., Smith, S.A., FitzJohn, R.G., McGlinn, D.J., Moles, A.T., O'Meara, B.C., Royer, D.L., Wright, I.J., Aarssen, L., Bertin, R.I., Govaerts, R., Hemmings, F., Leishman, M.R., Oleksyn, J., Reich, P.B., Sargent, R., Soltis, D.E., Soltis, P.S., Stevens, P.F., Swenson, N.G., Warman, L., Westoby, M., Beaulieu, J.M. Three keys to the radiation of angiosperms into freezing environments. (2013) Nature. doi:10.1038/nature12872;
Zanne;Amy;280;Global Woodiness Database;Saxifraga muscoides;96949;Saxifraga muscoides;2043840;16557635;;;3742;Number of references;woodiness.count;"1;0;0";;;;;;;;;;;Zanne, A.E., Tank, D.C., Cornwell, W.K., Eastman, J.M., Smith, S.A., FitzJohn, R.G., McGlinn, D.J., Moles, A.T., O'Meara, B.C., Royer, D.L., Wright, I.J., Aarssen, L., Bertin, R.I., Govaerts, R., Hemmings, F., Leishman, M.R., Oleksyn, J., Reich, P.B., Sargent, R., Soltis, D.E., Soltis, P.S., Stevens, P.F., Swenson, N.G., Warman, L., Westoby, M., Beaulieu, J.M. Three keys to the radiation of angiosperms into freezing environments. (2013) Nature. doi:10.1038/nature12872;
Zanne;Amy;280;Global Woodiness Database;Saxifraga occidentalis;96950;Saxifraga occidentalis;2043842;16557639;;;3742;Number of references;woodiness.count;"1;0;0";;;;;;;;;;;Zanne, A.E., Tank, D.C., Cornwell, W.K., Eastman, J.M., Smith, S.A., FitzJohn, R.G., McGlinn, D.J., Moles, A.T., O'Meara, B.C., Royer, D.L., Wright, I.J., Aarssen, L., Bertin, R.I., Govaerts, R., Hemmings, F., Leishman, M.R., Oleksyn, J., Reich, P.B., Sargent, R., Soltis, D.E., Soltis, P.S., Stevens, P.F., Swenson, N.G., Warman, L., Westoby, M., Beaulieu, J.M. Three keys to the radiation of angiosperms into freezing environments. (2013) Nature. doi:10.1038/nature12872;
Zanne;Amy;280;Global Woodiness Database;Saxifraga pensylvanica;96954;Saxifraga pensylvanica;2043846;16557647;;;3742;Number of references;woodiness.count;"1;0;0";;;;;;;;;;;Zanne, A.E., Tank, D.C., Cornwell, W.K., Eastman, J.M., Smith, S.A., FitzJohn, R.G., McGlinn, D.J., Moles, A.T., O'Meara, B.C., Royer, D.L., Wright, I.J., Aarssen, L., Bertin, R.I., Govaerts, R., Hemmings, F., Leishman, M.R., Oleksyn, J., Reich, P.B., Sargent, R., Soltis, D.E., Soltis, P.S., Stevens, P.F., Swenson, N.G., Warman, L., Westoby, M., Beaulieu, J.M. Three keys to the radiation of angiosperms into freezing environments. (2013) Nature. doi:10.1038/nature12872;
Zanne;Amy;280;Global Woodiness Database;Saxifraga retusa;96957;Saxifraga retusa;2043851;16557657;;;3742;Number of references;woodiness.count;"1;0;0";;;;;;;;;;;Zanne, A.E., Tank, D.C., Cornwell, W.K., Eastman, J.M., Smith, S.A., FitzJohn, R.G., McGlinn, D.J., Moles, A.T., O'Meara, B.C., Royer, D.L., Wright, I.J., Aarssen, L., Bertin, R.I., Govaerts, R., Hemmings, F., Leishman, M.R., Oleksyn, J., Reich, P.B., Sargent, R., Soltis, D.E., Soltis, P.S., Stevens, P.F., Swenson, N.G., Warman, L., Westoby, M., Beaulieu, J.M. Three keys to the radiation of angiosperms into freezing environments. (2013) Nature. doi:10.1038/nature12872;
Zanne;Amy;280;Global Woodiness Database;Saxifraga rhomboidea;96958;Saxifraga rhomboidea;2043852;16557659;;;3742;Number of references;woodiness.count;"1;0;0";;;;;;;;;;;Zanne, A.E., Tank, D.C., Cornwell, W.K., Eastman, J.M., Smith, S.A., FitzJohn, R.G., McGlinn, D.J., Moles, A.T., O'Meara, B.C., Royer, D.L., Wright, I.J., Aarssen, L., Bertin, R.I., Govaerts, R., Hemmings, F., Leishman, M.R., Oleksyn, J., Reich, P.B., Sargent, R., Soltis, D.E., Soltis, P.S., Stevens, P.F., Swenson, N.G., Warman, L., Westoby, M., Beaulieu, J.M. Three keys to the radiation of angiosperms into freezing environments. (2013) Nature. doi:10.1038/nature12872;
Zanne;Amy;280;Global Woodiness Database;Saxifraga sarmentosa;96966;Saxifraga stolonifera;2043853;16557661;;;3742;Number of references;woodiness.count;"1;0;0";;;;;;;;;;;Zanne, A.E., Tank, D.C., Cornwell, W.K., Eastman, J.M., Smith, S.A., FitzJohn, R.G., McGlinn, D.J., Moles, A.T., O'Meara, B.C., Royer, D.L., Wright, I.J., Aarssen, L., Bertin, R.I., Govaerts, R., Hemmings, F., Leishman, M.R., Oleksyn, J., Reich, P.B., Sargent, R., Soltis, D.E., Soltis, P.S., Stevens, P.F., Swenson, N.G., Warman, L., Westoby, M., Beaulieu, J.M. Three keys to the radiation of angiosperms into freezing environments. (2013) Nature. doi:10.1038/nature12872;
Zanne;Amy;280;Global Woodiness Database;Saxifraga sempervivum;96961;Saxifraga sempervivum;2043855;16557665;;;3742;Number of references;woodiness.count;"1;0;0";;;;;;;;;;;Zanne, A.E., Tank, D.C., Cornwell, W.K., Eastman, J.M., Smith, S.A., FitzJohn, R.G., McGlinn, D.J., Moles, A.T., O'Meara, B.C., Royer, D.L., Wright, I.J., Aarssen, L., Bertin, R.I., Govaerts, R., Hemmings, F., Leishman, M.R., Oleksyn, J., Reich, P.B., Sargent, R., Soltis, D.E., Soltis, P.S., Stevens, P.F., Swenson, N.G., Warman, L., Westoby, M., Beaulieu, J.M. Three keys to the radiation of angiosperms into freezing environments. (2013) Nature. doi:10.1038/nature12872;
Zanne;Amy;280;Global Woodiness Database;Saxifraga sponhemica;96964;Saxifraga sponhemica;2043857;16557669;;;3742;Number of references;woodiness.count;"1;0;0";;;;;;;;;;;Zanne, A.E., Tank, D.C., Cornwell, W.K., Eastman, J.M., Smith, S.A., FitzJohn, R.G., McGlinn, D.J., Moles, A.T., O'Meara, B.C., Royer, D.L., Wright, I.J., Aarssen, L., Bertin, R.I., Govaerts, R., Hemmings, F., Leishman, M.R., Oleksyn, J., Reich, P.B., Sargent, R., Soltis, D.E., Soltis, P.S., Stevens, P.F., Swenson, N.G., Warman, L., Westoby, M., Beaulieu, J.M. Three keys to the radiation of angiosperms into freezing environments. (2013) Nature. doi:10.1038/nature12872;
Zanne;Amy;280;Global Woodiness Database;Saxifraga stolonifera;96966;Saxifraga stolonifera;2043859;16557673;;;3742;Number of references;woodiness.count;"2;0;0";;;;;;;;;;;Zanne, A.E., Tank, D.C., Cornwell, W.K., Eastman, J.M., Smith, S.A., FitzJohn, R.G., McGlinn, D.J., Moles, A.T., O'Meara, B.C., Royer, D.L., Wright, I.J., Aarssen, L., Bertin, R.I., Govaerts, R., Hemmings, F., Leishman, M.R., Oleksyn, J., Reich, P.B., Sargent, R., Soltis, D.E., Soltis, P.S., Stevens, P.F., Swenson, N.G., Warman, L., Westoby, M., Beaulieu, J.M. Three keys to the radiation of angiosperms into freezing environments. (2013) Nature. doi:10.1038/nature12872;
Zanne;Amy;280;Global Woodiness Database;Saxifraga tangutica;96968;Saxifraga tangutica;2043860;16557675;;;3742;Number of references;woodiness.count;"1;0;0";;;;;;;;;;;Zanne, A.E., Tank, D.C., Cornwell, W.K., Eastman, J.M., Smith, S.A., FitzJohn, R.G., McGlinn, D.J., Moles, A.T., O'Meara, B.C., Royer, D.L., Wright, I.J., Aarssen, L., Bertin, R.I., Govaerts, R., Hemmings, F., Leishman, M.R., Oleksyn, J., Reich, P.B., Sargent, R., Soltis, D.E., Soltis, P.S., Stevens, P.F., Swenson, N.G., Warman, L., Westoby, M., Beaulieu, J.M. Three keys to the radiation of angiosperms into freezing environments. (2013) Nature. doi:10.1038/nature12872;
Zanne;Amy;280;Global Woodiness Database;Saxifraga urbionica;96971;Saxifraga urbionica;2043865;16557685;;;3742;Number of references;woodiness.count;"1;0;0";;;;;;;;;;;Zanne, A.E., Tank, D.C., Cornwell, W.K., Eastman, J.M., Smith, S.A., FitzJohn, R.G., McGlinn, D.J., Moles, A.T., O'Meara, B.C., Royer, D.L., Wright, I.J., Aarssen, L., Bertin, R.I., Govaerts, R., Hemmings, F., Leishman, M.R., Oleksyn, J., Reich, P.B., Sargent, R., Soltis, D.E., Soltis, P.S., Stevens, P.F., Swenson, N.G., Warman, L., Westoby, M., Beaulieu, J.M. Three keys to the radiation of angiosperms into freezing environments. (2013) Nature. doi:10.1038/nature12872;
Zanne;Amy;280;Global Woodiness Database;Saxifraga virginiensis;96972;Saxifraga virginiensis;2043867;16557689;;;3742;Number of references;woodiness.count;"1;0;0";;;;;;;;;;;Zanne, A.E., Tank, D.C., Cornwell, W.K., Eastman, J.M., Smith, S.A., FitzJohn, R.G., McGlinn, D.J., Moles, A.T., O'Meara, B.C., Royer, D.L., Wright, I.J., Aarssen, L., Bertin, R.I., Govaerts, R., Hemmings, F., Leishman, M.R., Oleksyn, J., Reich, P.B., Sargent, R., Soltis, D.E., Soltis, P.S., Stevens, P.F., Swenson, N.G., Warman, L., Westoby, M., Beaulieu, J.M. Three keys to the radiation of angiosperms into freezing environments. (2013) Nature. doi:10.1038/nature12872;
Zanne;Amy;280;Global Woodiness Database;Saxifraga wahlenbergii;96973;Saxifraga wahlenbergii;2043868;16557691;;;3742;Number of references;woodiness.count;"1;0;0";;;;;;;;;;;Zanne, A.E., Tank, D.C., Cornwell, W.K., Eastman, J.M., Smith, S.A., FitzJohn, R.G., McGlinn, D.J., Moles, A.T., O'Meara, B.C., Royer, D.L., Wright, I.J., Aarssen, L., Bertin, R.I., Govaerts, R., Hemmings, F., Leishman, M.R., Oleksyn, J., Reich, P.B., Sargent, R., Soltis, D.E., Soltis, P.S., Stevens, P.F., Swenson, N.G., Warman, L., Westoby, M., Beaulieu, J.M. Three keys to the radiation of angiosperms into freezing environments. (2013) Nature. doi:10.1038/nature12872;
Zanne;Amy;280;Global Woodiness Database;Saxifragella bicuspidata;96975;Saxifragella bicuspidata;2043870;16557695;;;3742;Number of references;woodiness.count;"1;0;0";;;;;;;;;;;Zanne, A.E., Tank, D.C., Cornwell, W.K., Eastman, J.M., Smith, S.A., FitzJohn, R.G., McGlinn, D.J., Moles, A.T., O'Meara, B.C., Royer, D.L., Wright, I.J., Aarssen, L., Bertin, R.I., Govaerts, R., Hemmings, F., Leishman, M.R., Oleksyn, J., Reich, P.B., Sargent, R., Soltis, D.E., Soltis, P.S., Stevens, P.F., Swenson, N.G., Warman, L., Westoby, M., Beaulieu, J.M. Three keys to the radiation of angiosperms into freezing environments. (2013) Nature. doi:10.1038/nature12872;
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga flagellaris;96929;Saxifraga flagellaris;4399258;47962076;;;4244;Reference DOI (digital object identifier);Data source_DOI;10.1139/b78-299;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;DOI (digital object identifier) of contributing data source.
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga flagellaris;96929;Saxifraga flagellaris;4399258;47962077;;;4245;Dataset reference (citation);Data set_Citation;Iversen C.M., Sloan V.L., Sullivan P.F., Euskirchen E.S., McGuire A.D., Norby R.J., Walker A.P. ...;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;If the data are from a previously compiled dataset other than FRED, long-form citation of contributing dataset.
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga flagellaris;96929;Saxifraga flagellaris;4448128;49711968;;;4245;Dataset reference (citation);Data set_Citation;Iversen C.M., Sloan V.L., Sullivan P.F., Euskirchen E.S., McGuire A.D., Norby R.J., Walker A.P. ...;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;If the data are from a previously compiled dataset other than FRED, long-form citation of contributing dataset.
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga foliolosa;96931;Saxifraga foliolosa;4448129;49711991;;;4245;Dataset reference (citation);Data set_Citation;Iversen C.M., Sloan V.L., Sullivan P.F., Euskirchen E.S., McGuire A.D., Norby R.J., Walker A.P. ...;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;If the data are from a previously compiled dataset other than FRED, long-form citation of contributing dataset.
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga tenuis;96969;Saxifraga tenuis;4448134;49712113;;;4245;Dataset reference (citation);Data set_Citation;Iversen C.M., Sloan V.L., Sullivan P.F., Euskirchen E.S., McGuire A.D., Norby R.J., Walker A.P. ...;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;If the data are from a previously compiled dataset other than FRED, long-form citation of contributing dataset.
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga flagellaris;96929;Saxifraga flagellaris;4399258;47962078;;;4246;Dataset DOI (digital object identifier) or url;Data set_DOI;10.5440/1114222;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;If the data are from a dataset other than FRED, DOI (digital object identifier) of contributing dataset.
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga flagellaris;96929;Saxifraga flagellaris;4448128;49711969;;;4246;Dataset DOI (digital object identifier) or url;Data set_DOI;10.5440/1114222;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;If the data are from a dataset other than FRED, DOI (digital object identifier) of contributing dataset.
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga foliolosa;96931;Saxifraga foliolosa;4448129;49711992;;;4246;Dataset DOI (digital object identifier) or url;Data set_DOI;10.5440/1114222;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;If the data are from a dataset other than FRED, DOI (digital object identifier) of contributing dataset.
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga tenuis;96969;Saxifraga tenuis;4448134;49712114;;;4246;Dataset DOI (digital object identifier) or url;Data set_DOI;10.5440/1114222;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;If the data are from a dataset other than FRED, DOI (digital object identifier) of contributing dataset.
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga flagellaris;96929;Saxifraga flagellaris;4399258;47962081;;;4252;Belowground part (coarse root, fine root, rhizome, belowground stem, total root system, total belowground system);Belowground part;TR + R;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;Plant parts included in row data. CR = coarse roots (roots with diameter exceeding 2 mm), FR = fine roots (roots with diameter less than 2 mm), R = rhizomes, BS = belowground stems, TR = total root system, and TB = total belowground system. For this column, fine roots are defined as roots less than 2 mm in diameter†. ìTRî is used when all plant roots are considered but the source does not specify whether or not coarse roots are present. ìTBî is used when all belowground plant mass is considered but the source does not name all the plant parts comprised therein. Note that the FR category may contain roots measured from all roots from 0 to 2 mm in diameter, or may contain more restricted measures, e.g. 0 to 1 mm. The specific ranges of diameters included or allowed for a given sample are reported as the upper and lower bounds for root diameter classes in F00949 and F00950, respectively.
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga flagellaris;96929;Saxifraga flagellaris;4448128;49711972;;;4252;Belowground part (coarse root, fine root, rhizome, belowground stem, total root system, total belowground system);Belowground part;TR;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;Plant parts included in row data. CR = coarse roots (roots with diameter exceeding 2 mm), FR = fine roots (roots with diameter less than 2 mm), R = rhizomes, BS = belowground stems, TR = total root system, and TB = total belowground system. For this column, fine roots are defined as roots less than 2 mm in diameter†. ìTRî is used when all plant roots are considered but the source does not specify whether or not coarse roots are present. ìTBî is used when all belowground plant mass is considered but the source does not name all the plant parts comprised therein. Note that the FR category may contain roots measured from all roots from 0 to 2 mm in diameter, or may contain more restricted measures, e.g. 0 to 1 mm. The specific ranges of diameters included or allowed for a given sample are reported as the upper and lower bounds for root diameter classes in F00949 and F00950, respectively.
Iversen;Colleen;339;FRED - Fine Root Ecology Database;Saxifraga foliolosa;96931;Saxifraga foliolosa;4448129;49711995;;;4252;Belowground part (coarse root, fine root, rhizome, belowground stem, total root system, total belowground system);Belowground part;TR;;;;;;;;;;;Iversen CM, McCormack ML, Powell AS, Blackwood CB, Freschet GT, Kattge J, Roumet C, Stover DB, Soudzilovskaia NA, Valverde-Barrantes OJ, van Bodegom PM, Violle C (2017) A global Fine-Root Ecology Database to address belowground challenges in plant ecology. New Phytologist. doi:10.1111/nph.14486.;Plant parts included in row data. CR = coarse roots (roots with diameter exceeding 2 mm), FR = fine roots (roots with diameter less than 2 mm), R = rhizomes, BS = belowground stems, TR = total root system, and TB = total belowground system. For this column, fine roots are defined as roots less than 2 mm in diameter†. ìTRî is used when all plant roots are considered but the source does not specify whether or not coarse roots are present. ìTBî is used when all belowground plant mass is considered but the source does not name all the plant parts comprised therein. Note that the FR category may contain roots measured from all roots from 0 to 2 mm in diameter, or may contain more restricted measures, e.g. 0 to 1 mm. The specific ranges of diameters included or allowed for a given sample are reported as the upper and lower bounds for root diameter classes in F00949 and F00950, respectively.
