Date	Photo_no	Observer	Plot	Section	Snow	Cloud_cover	Buds	Flowers	Senescent	TotalFlowering	TotalCount	Remarks
2017-06-20	LOI1_170620	IdJa/MaOl	LOI1	D	0	3	9	76	15	100	-9999	No remarks
2017-06-20	LOI2_170620	IdJa/MaOl	LOI2	A	0	2	100	0	0	100	-9999	No remarks
2017-06-20	LOI2_170620	IdJa/MaOl	LOI2	B	0	2	100	0	0	100	-9999	No remarks
2017-06-20	LOI2_170620	IdJa/MaOl	LOI2	C	0	2	100	0	0	100	-9999	No remarks
2017-06-20	LOI2_170620	IdJa/MaOl	LOI2	D	0	2	100	0	0	100	-9999	No remarks
2017-06-20	LOI3_170620	IdJa/MaOl	LOI3	A	100	2	0	0	0	0	-9999	No remarks
2017-06-20	LOI3_170620	IdJa/MaOl	LOI3	B	100	2	0	0	0	0	-9999	No remarks
2017-06-20	LOI3_170620	IdJa/MaOl	LOI3	C	100	2	0	0	0	0	-9999	No remarks
2017-06-20	LOI3_170620	IdJa/MaOl	LOI3	D	100	2	0	0	0	0	-9999	No remarks
2017-06-20	LOI4_170620	IdJa/MaOl	LOI4	A	0	2	12	61	27	100	-9999	No remarks
2017-06-20	LOI4_170620	IdJa/MaOl	LOI4	B	0	2	17	63	20	100	-9999	No remarks
2017-06-20	LOI4_170620	IdJa/MaOl	LOI4	C	0	2	14	57	29	100	-9999	No remarks
2017-06-20	LOI4_170620	IdJa/MaOl	LOI4	D	0	2	4	22	74	100	-9999	No remarks
2017-06-27	LOI1_170627	IdJa/MaOl	LOI1	A	0	8	3	21	76	100	-9999	No remarks
2017-06-27	LOI1_170627	IdJa/MaOl	LOI1	B	0	8	0	19	81	100	-9999	No remarks
2017-06-27	LOI1_170627	IdJa/MaOl	LOI1	C	0	8	1	1	98	100	-9999	No remarks
2017-06-27	LOI1_170627	IdJa/MaOl	LOI1	D	0	8	2	1	97	100	-9999	No remarks
2017-06-27	LOI2_170627	IdJa/MaOl	LOI2	A	0	8	98	2	0	100	-9999	No remarks
2017-06-27	LOI2_170627	IdJa/MaOl	LOI2	B	0	8	90	10	0	100	-9999	No remarks
2017-06-27	LOI2_170627	IdJa/MaOl	LOI2	C	0	8	40	58	2	100	-9999	No remarks
2017-06-27	LOI2_170627	IdJa/MaOl	LOI2	D	0	8	91	9	0	100	-9999	No remarks
2017-06-27	LOI3_170627	IdJa/MaOl	LOI3	A	0	8	0	0	0	0	-9999	No remarks
2017-06-27	LOI3_170627	IdJa/MaOl	LOI3	B	0	8	0	0	0	0	-9999	No remarks
2017-06-27	LOI3_170627	IdJa/MaOl	LOI3	C	0	8	0	0	0	0	-9999	No remarks
2017-06-27	LOI3_170627	IdJa/MaOl	LOI3	D	0	8	0	0	0	0	-9999	No remarks
2017-06-27	LOI4_170627	IdJa/MaOl	LOI4	A	0	8	0	7	93	100	-9999	No remarks
2017-06-27	LOI4_170627	IdJa/MaOl	LOI4	B	0	8	1	5	94	100	-9999	No remarks
2017-06-27	LOI4_170627	IdJa/MaOl	LOI4	C	0	8	2	5	93	100	-9999	No remarks
2017-06-27	LOI4_170627	IdJa/MaOl	LOI4	D	0	8	0	1	99	100	-9999	No remarks
2017-06-27	LOI1_170627	MaOl/IdJa	LOI1	A	0	8	0	0	0	659	659	No remarks
2017-06-27	LOI1_170627	MaOl/IdJa	LOI1	B	0	8	0	0	0	982	982	No remarks
2017-06-27	LOI1_170627	MaOl/IdJa	LOI1	C	0	8	0	0	0	1706	1706	No remarks
2017-06-27	LOI1_170627	MaOl/IdJa	LOI1	D	0	8	0	0	0	832	832	No remarks
2017-06-27	LOI4_170627	MaOl/IdJa	LOI4	A	0	8	0	0	0	733	733	No remarks
2017-06-27	LOI4_170627	MaOl/IdJa	LOI4	B	0	8	0	0	0	1292	1292	No remarks
2017-06-27	LOI4_170627	MaOl/IdJa	LOI4	C	0	8	0	0	0	216	216	No remarks
2017-06-27	LOI4_170627	MaOl/IdJa	LOI4	D	0	8	0	0	0	1029	1029	No remarks
2017-07-05	LOI1_170705	JONY	LOI1	A	0	1	0	0	100	100	-9999	No remarks
2017-07-05	LOI1_170705	JONY	LOI1	B	0	1	0	0	100	100	-9999	No remarks
2017-07-05	LOI1_170705	JONY	LOI1	C	0	1	0	0	100	100	-9999	No remarks
2017-07-05	LOI1_170705	JONY	LOI1	D	0	1	0	1	99	100	-9999	No remarks
2017-07-05	LOI2_170705	JONY	LOI2	A	0	1	45	55	0	100	-9999	No remarks
2017-07-05	LOI2_170705	JONY	LOI2	B	0	1	4	66	30	100	-9999	No remarks
2017-07-05	LOI2_170705	JONY	LOI2	C	0	1	0	25	75	100	-9999	No remarks
2017-07-05	LOI2_170705	JONY	LOI2	D	0	1	46	54	0	100	-9999	No remarks
2017-07-05	LOI4_170705	JONY	LOI4	A	0	1	0	2	98	100	-9999	No remarks
2017-07-05	LOI4_170705	JONY	LOI4	B	0	1	0	0	100	100	-9999	No remarks
2017-07-05	LOI4_170705	JONY	LOI4	C	0	1	2	2	96	100	-9999	No remarks
2017-07-05	LOI4_170705	JONY	LOI4	D	0	1	0	0	100	100	-9999	No remarks
2017-07-11	LOI1_170711	MaOl/IdJa	LOI1	A	0	0	0	1	99	100	-9999	No remarks
2017-07-11	LOI1_170711	MaOl/IdJa	LOI1	B	0	0	0	0	100	100	-9999	No remarks
2017-07-11	LOI1_170711	MaOl/IdJa	LOI1	C	0	0	0	0	100	100	-9999	No remarks
2017-07-11	LOI1_170711	MaOl/IdJa	LOI1	D	0	0	0	0	100	100	-9999	No remarks
2017-07-11	LOI2_170711	MaOl/IdJa	LOI2	A	0	0	0	46	54	100	-9999	No remarks
2017-07-11	LOI2_170711	MaOl/IdJa	LOI2	B	0	0	0	11	89	100	-9999	No remarks
2017-07-11	LOI2_170711	MaOl/IdJa	LOI2	C	0	0	0	6	94	100	-9999	No remarks
2017-07-11	LOI2_170711	MaOl/IdJa	LOI2	D	0	0	0	42	58	100	-9999	No remarks
2017-07-11	LOI3_170711	MaOl/IdJa	LOI3	A	0	0	0	0	0	0	-9999	No remarks
2017-07-11	LOI3_170711	MaOl/IdJa	LOI3	B	0	0	50	0	0	50	-9999	No remarks
2017-07-11	LOI3_170711	MaOl/IdJa	LOI3	C	0	0	82	0	0	82	-9999	No remarks
2017-07-11	LOI3_170711	MaOl/IdJa	LOI3	D	0	0	100	0	0	100	-9999	No remarks
2017-07-11	LOI4_170711	MaOl/IdJa	LOI4	A	0	0	0	0	100	100	-9999	No remarks
2017-07-11	LOI4_170711	MaOl/IdJa	LOI4	B	0	0	0	0	100	100	-9999	No remarks
2017-07-11	LOI4_170711	MaOl/IdJa	LOI4	C	0	0	0	2	98	100	-9999	No remarks
2017-07-11	LOI4_170711	MaOl/IdJa	LOI4	D	0	0	0	0	100	100	-9999	No remarks
2017-07-21	LOI1_170721	JONY	LOI1	A	0	0	0	0	100	100	-9999	No remarks
2017-07-21	LOI1_170721	JONY	LOI1	B	0	0	0	0	100	100	-9999	No remarks
2017-07-21	LOI1_170721	JONY	LOI1	C	0	0	0	0	100	100	-9999	No remarks
2017-07-21	LOI1_170721	JONY	LOI1	D	0	0	0	0	100	100	-9999	No remarks
2017-07-21	LOI2_170721	JONY	LOI2	A	0	0	2	0	98	100	-9999	No remarks
2017-07-21	LOI2_170721	JONY	LOI2	B	0	0	0	0	100	100	-9999	No remarks
2017-07-21	LOI2_170721	JONY	LOI2	C	0	0	0	0	100	100	-9999	No remarks
2017-07-21	LOI2_170721	JONY	LOI2	D	0	0	0	0	100	100	-9999	No remarks
2017-07-21	LOI3_170721	JONY	LOI3	A	0	0	0	0	0	0	-9999	No remarks
2017-07-21	LOI3_170721	JONY	LOI3	B	0	0	12	29	0	41	-9999	No remarks
2017-07-21	LOI3_170721	JONY	LOI3	C	0	0	24	45	5	74	-9999	No remarks
2017-07-21	LOI3_170721	JONY	LOI3	D	0	0	8	87	5	100	-9999	No remarks
2017-07-21	LOI4_170721	JONY	LOI4	A	0	0	0	0	100	100	-9999	No remarks
2017-07-21	LOI4_170721	JONY	LOI4	B	0	0	0	0	100	100	-9999	No remarks
2017-07-21	LOI4_170721	JONY	LOI4	C	0	0	0	0	100	100	-9999	No remarks
2017-07-21	LOI4_170721	JONY	LOI4	D	0	0	0	0	100	100	-9999	No remarks
2017-07-25	LOI3_170725	MaOl	LOI3	A	0	8	0	0	0	0	0	No remarks
2017-07-25	LOI3_170725	MaOl	LOI3	B	0	8	0	0	41	41	41	No remarks
2017-07-25	LOI3_170725	MaOl	LOI3	C	0	8	0	0	59	59	59	No remarks
2017-07-25	LOI3_170725	MaOl	LOI3	D	0	8	0	0	710	710	710	No remarks
2017-07-25	LOI2_170725	MaOl	LOI2	B	0	0	0	0	2227	2227	2227	No remarks
2017-07-28	LOI1_170728	MaOl	LOI1	A	0	0	0	0	100	100	-9999	No remarks
2017-07-28	LOI1_170728	MaOl	LOI1	B	0	0	0	0	100	100	-9999	No remarks
2017-07-28	LOI1_170728	MaOl	LOI1	C	0	0	0	0	100	100	-9999	No remarks
2017-07-28	LOI1_170728	MaOl	LOI1	D	0	0	0	0	100	100	-9999	No remarks
2017-07-28	LOI2_170728	MaOl	LOI2	A	0	0	0	0	100	100	-9999	No remarks
2017-07-28	LOI2_170728	MaOl	LOI2	B	0	0	0	0	100	100	-9999	No remarks
2017-07-28	LOI2_170728	MaOl	LOI2	C	0	0	0	0	100	100	-9999	No remarks
2017-07-28	LOI2_170728	MaOl	LOI2	D	0	0	0	0	100	100	-9999	No remarks
2017-07-28	LOI3_170728	MaOl	LOI3	A	0	0	0	0	0	0	-9999	No remarks
2017-07-28	LOI3_170728	MaOl	LOI3	B	0	0	0	4	44	48	-9999	No remarks
2017-07-28	LOI3_170728	MaOl	LOI3	C	0	0	0	2	45	47	-9999	No remarks
2017-07-28	LOI3_170728	MaOl	LOI3	D	0	0	0	45	100	145	-9999	No remarks
2017-07-28	LOI4_170728	MaOl	LOI4	A	0	0	0	0	100	100	-9999	No remarks
2017-07-28	LOI4_170728	MaOl	LOI4	B	0	0	0	0	100	100	-9999	No remarks
2017-07-28	LOI4_170728	MaOl	LOI4	C	0	0	0	0	100	100	-9999	No remarks
2017-07-28	LOI4_170728	MaOl	LOI4	D	0	0	0	0	100	100	-9999	No remarks
2017-07-28	LOI2_170728	MaOl	LOI2	C	0	0	0	0	1963	1963	1963	No remarks
2017-07-31	LOI2_170731	MaOl	LOI2	A	0	0	0	0	10713	10713	10713	No remarks
2017-08-02	LOI1_170802	JoNy	LOI1	A	0	0	0	0	100	100	-9999	No remarks
2017-08-02	LOI1_170802	JoNy	LOI1	B	0	0	0	0	100	100	-9999	No remarks
2017-08-02	LOI1_170802	JoNy	LOI1	C	0	0	0	0	100	100	-9999	No remarks
2017-08-02	LOI1_170802	JoNy	LOI1	D	0	0	0	0	100	100	-9999	No remarks
2017-08-02	LOI2_170802	JoNy	LOI2	A	0	0	0	0	100	100	-9999	No remarks
2017-08-02	LOI2_170802	JoNy	LOI2	B	0	0	0	0	100	100	-9999	No remarks
2017-08-02	LOI2_170802	JoNy	LOI2	C	0	0	0	0	100	100	-9999	No remarks
2017-08-02	LOI2_170802	JoNy	LOI2	D	0	0	0	0	100	100	-9999	No remarks
2017-08-02	LOI3_170802	JoNy	LOI3	A	0	0	0	0	0	0	-9999	No remarks
2017-08-02	LOI3_170802	JoNy	LOI3	B	0	0	0	0	41	41	-9999	No remarks
2017-08-02	LOI3_170802	JoNy	LOI3	C	0	0	-9999	-9999	-9999	-9999	-9999	No remarks
2017-08-02	LOI3_170802	JoNy	LOI3	D	0	0	1	0	99	100	-9999	No remarks
2017-08-02	LOI4_170802	JoNy	LOI4	A	0	0	0	0	100	100	-9999	No remarks
2017-08-02	LOI4_170802	JoNy	LOI4	B	0	0	0	0	100	100	-9999	No remarks
2017-08-02	LOI4_170802	JoNy	LOI4	C	0	0	0	0	100	100	-9999	No remarks
2017-08-02	LOI4_170802	JoNy	LOI4	D	0	0	0	0	100	100	-9999	No remarks
2017-08-09	LOI1_170809	MaOl	LOI1	A	0	0	0	0	100	100	-9999	No remarks
2017-08-09	LOI1_170809	MaOl	LOI1	B	0	0	0	0	100	100	-9999	No remarks
2017-08-09	LOI1_170809	MaOl	LOI1	C	0	0	0	0	100	100	-9999	No remarks
2017-08-09	LOI1_170809	MaOl	LOI1	D	0	0	0	0	100	100	-9999	No remarks
2017-08-09	LOI2_170809	MaOl	LOI2	A	0	0	0	0	100	100	-9999	No remarks
2017-08-09	LOI2_170809	MaOl	LOI2	B	0	0	0	0	100	100	-9999	No remarks
2017-08-09	LOI2_170809	MaOl	LOI2	C	0	0	0	0	100	100	-9999	No remarks
2017-08-09	LOI2_170809	MaOl	LOI2	D	0	0	0	0	100	100	-9999	No remarks
2017-08-09	LOI3_170809	MaOl	LOI3	A	0	0	0	0	0	0	-9999	No remarks
2017-08-09	LOI3_170809	MaOl	LOI3	B	0	0	0	0	50	50	-9999	No remarks
2017-08-09	LOI3_170809	MaOl	LOI3	C	0	0	0	0	42	42	-9999	No remarks
2017-08-09	LOI3_170809	MaOl	LOI3	D	0	0	0	0	100	100	-9999	No remarks
2017-08-09	LOI4_170809	MaOl	LOI4	A	0	0	0	0	100	100	-9999	No remarks
2017-08-09	LOI4_170809	MaOl	LOI4	B	0	0	0	0	100	100	-9999	No remarks
2017-08-09	LOI4_170809	MaOl	LOI4	C	0	0	0	0	100	100	-9999	No remarks
2017-08-09	LOI4_170809	MaOl	LOI4	D	0	0	0	0	100	100	-9999	No remarks
2017-08-10	LOI2_170810	MaOl	LOI2	D	0	0	0	0	3539	3539	3539	No remarks
2017-08-15	LOI1_170815	MaOl	LOI1	A	0	0	0	0	100	100	-9999	No remarks
2017-08-15	LOI1_170815	MaOl	LOI1	B	0	0	0	0	100	100	-9999	No remarks
2017-08-15	LOI1_170815	MaOl	LOI1	C	0	0	0	0	100	100	-9999	No remarks
2017-08-15	LOI1_170815	MaOl	LOI1	D	0	0	0	0	100	100	-9999	No remarks
2017-08-15	LOI2_170815	MaOl	LOI2	A	0	0	0	0	100	100	-9999	No remarks
2017-08-15	LOI2_170815	MaOl	LOI2	B	0	0	0	0	100	100	-9999	No remarks
2017-08-15	LOI2_170815	MaOl	LOI2	C	0	0	0	0	100	100	-9999	No remarks
2017-08-15	LOI2_170815	MaOl	LOI2	D	0	0	0	0	100	100	-9999	No remarks
2017-08-15	LOI3_170815	MaOl	LOI3	A	0	0	0	0	0	0	-9999	No remarks
2017-08-15	LOI3_170815	MaOl	LOI3	B	0	0	0	0	60	60	-9999	No remarks
2017-08-15	LOI3_170815	MaOl	LOI3	C	0	0	0	0	55	55	-9999	No remarks
2017-08-15	LOI3_170815	MaOl	LOI3	D	0	0	0	0	100	100	-9999	No remarks
2017-08-15	LOI4_170815	MaOl	LOI4	A	0	0	0	0	100	100	-9999	No remarks
2017-08-15	LOI4_170815	MaOl	LOI4	B	0	0	0	0	100	100	-9999	No remarks
2017-08-15	LOI4_170815	MaOl	LOI4	C	0	0	0	0	100	100	-9999	No remarks
2017-08-15	LOI4_170815	MaOl	LOI4	D	0	0	0	0	100	100	-9999	No remarks
2017-08-24	LOI1_170824	MaOl	LOI1	A	0	1	0	0	100	100	-9999	No remarks
2017-08-24	LOI1_170824	MaOl	LOI1	B	0	1	0	0	100	100	-9999	No remarks
2017-08-24	LOI1_170824	MaOl	LOI1	C	0	1	0	0	100	100	-9999	No remarks
2017-08-24	LOI1_170824	MaOl	LOI1	D	0	1	0	0	100	100	-9999	No remarks
2017-08-24	LOI2_170824	MaOl	LOI2	A	0	1	0	0	100	100	-9999	No remarks
2017-08-24	LOI2_170824	MaOl	LOI2	B	0	1	0	0	100	100	-9999	No remarks
2017-08-24	LOI2_170824	MaOl	LOI2	C	0	1	0	0	100	100	-9999	No remarks
2017-08-24	LOI2_170824	MaOl	LOI2	D	0	1	0	0	100	100	-9999	No remarks
2017-08-24	LOI3_170824	MaOl	LOI3	A	0	1	0	0	0	0	-9999	No remarks
2017-08-24	LOI3_170824	MaOl	LOI3	B	0	1	0	0	60	60	-9999	No remarks
2017-08-24	LOI3_170824	MaOl	LOI3	C	0	1	0	0	60	60	-9999	No remarks
2017-08-24	LOI3_170824	MaOl	LOI3	D	0	1	0	0	100	100	-9999	No remarks
2017-08-24	LOI4_170824	MaOl	LOI4	A	0	1	0	0	100	100	-9999	No remarks
2017-08-24	LOI4_170824	MaOl	LOI4	B	0	1	0	0	100	100	-9999	No remarks
2017-08-24	LOI4_170824	MaOl	LOI4	C	0	1	0	0	100	100	-9999	No remarks
2017-08-24	LOI4_170824	MaOl	LOI4	D	0	1	0	0	100	100	-9999	No remarks
2017-08-29	LOI1_170829	MaOl	LOI1	A	0	1	0	0	100	100	-9999	No remarks
2017-08-29	LOI1_170829	MaOl	LOI1	B	0	1	0	0	100	100	-9999	No remarks
2017-08-29	LOI1_170829	MaOl	LOI1	C	0	1	0	0	100	100	-9999	No remarks
2017-08-29	LOI1_170829	MaOl	LOI1	D	0	1	0	0	100	100	-9999	No remarks
2017-08-29	LOI2_170829	MaOl	LOI2	A	0	1	0	0	100	100	-9999	No remarks
2017-08-29	LOI2_170829	MaOl	LOI2	B	0	1	0	0	100	100	-9999	No remarks
2017-08-29	LOI2_170829	MaOl	LOI2	C	0	1	0	0	100	100	-9999	No remarks
2017-08-29	LOI2_170829	MaOl	LOI2	D	0	1	0	0	100	100	-9999	No remarks
2017-08-29	LOI3_170829	MaOl	LOI3	A	0	1	0	0	0	0	-9999	No remarks
2017-08-29	LOI3_170829	MaOl	LOI3	B	0	1	0	0	60	60	-9999	No remarks
2017-08-29	LOI3_170829	MaOl	LOI3	C	0	1	0	0	60	60	-9999	No remarks
2017-08-29	LOI3_170829	MaOl	LOI3	D	0	1	0	0	100	100	-9999	No remarks
2017-08-29	LOI4_170829	MaOl	LOI4	A	0	1	0	0	100	100	-9999	No remarks
2017-08-29	LOI4_170829	MaOl	LOI4	B	0	1	0	0	100	100	-9999	No remarks
2017-08-29	LOI4_170829	MaOl	LOI4	C	0	1	0	0	100	100	-9999	No remarks
2017-08-29	LOI4_170829	MaOl	LOI4	D	0	1	0	0	100	100	-9999	No remarks
2017-09-05	LOI1_170905	JoNy	LOI1	A	0	1	0	0	100	100	-9999	No remarks
2017-09-05	LOI1_170905	JoNy	LOI1	B	0	1	0	0	100	100	-9999	No remarks
2017-09-05	LOI1_170905	JoNy	LOI1	C	0	1	0	0	100	100	-9999	No remarks
2017-09-05	LOI1_170905	JoNy	LOI1	D	0	1	0	0	100	100	-9999	No remarks
2017-09-05	LOI2_170905	JoNy	LOI2	A	0	1	0	0	100	100	-9999	No remarks
2017-09-05	LOI2_170905	JoNy	LOI2	B	0	1	0	0	100	100	-9999	No remarks
2017-09-05	LOI2_170905	JoNy	LOI2	C	0	1	0	0	100	100	-9999	No remarks
2017-09-05	LOI2_170905	JoNy	LOI2	D	0	1	0	0	100	100	-9999	No remarks
2017-09-05	LOI3_170905	JoNy	LOI3	A	0	1	0	0	0	0	-9999	No remarks
2017-09-05	LOI3_170905	JoNy	LOI3	B	0	1	0	0	60	60	-9999	No remarks
2017-09-05	LOI3_170905	JoNy	LOI3	C	0	1	0	0	60	60	-9999	No remarks
2017-09-05	LOI3_170905	JoNy	LOI3	D	0	1	0	0	100	100	-9999	No remarks
2017-09-05	LOI4_170905	JoNy	LOI4	A	0	1	0	0	100	100	-9999	No remarks
2017-09-05	LOI4_170905	JoNy	LOI4	B	0	1	0	0	100	100	-9999	No remarks
2017-09-05	LOI4_170905	JoNy	LOI4	C	0	1	0	0	100	100	-9999	No remarks
2017-09-05	LOI4_170905	JoNy	LOI4	D	0	1	0	0	100	100	-9999	No remarks
2017-09-12	LOI1_170912	MaOl	LOI1	A	0	1	0	0	100	100	-9999	No remarks
2017-09-12	LOI1_170912	MaOl	LOI1	B	0	1	0	0	100	100	-9999	No remarks
2017-09-12	LOI1_170912	MaOl	LOI1	C	0	1	0	0	100	100	-9999	No remarks
2017-09-12	LOI1_170912	MaOl	LOI1	D	0	1	0	0	100	100	-9999	No remarks
2017-09-12	LOI2_170912	MaOl	LOI2	A	0	1	0	0	100	100	-9999	No remarks
2017-09-12	LOI2_170912	MaOl	LOI2	B	0	1	0	0	100	100	-9999	No remarks
2017-09-12	LOI2_170912	MaOl	LOI2	C	0	1	0	0	100	100	-9999	No remarks
2017-09-12	LOI2_170912	MaOl	LOI2	D	0	1	0	0	100	100	-9999	No remarks
2017-09-12	LOI3_170912	MaOl	LOI3	A	0	1	0	0	0	0	-9999	No remarks
2017-09-12	LOI3_170912	MaOl	LOI3	B	0	1	0	0	60	60	-9999	No remarks
2017-09-12	LOI3_170912	MaOl	LOI3	C	0	1	0	0	60	60	-9999	No remarks
2017-09-12	LOI3_170912	MaOl	LOI3	D	0	1	0	0	100	100	-9999	No remarks
2017-09-12	LOI4_170912	MaOl	LOI4	A	0	1	0	0	100	100	-9999	No remarks
2017-09-12	LOI4_170912	MaOl	LOI4	B	0	1	0	0	100	100	-9999	No remarks
2017-09-12	LOI4_170912	MaOl	LOI4	C	0	1	0	0	100	100	-9999	No remarks
2017-09-12	LOI4_170912	MaOl	LOI4	D	0	1	0	0	100	100	-9999	No remarks
2017-09-20	LOI1_170920	MaOl	LOI1	A	0	1	0	0	100	100	-9999	No remarks
2017-09-20	LOI1_170920	MaOl	LOI1	B	0	1	0	0	100	100	-9999	No remarks
2017-09-20	LOI1_170920	MaOl	LOI1	C	0	1	0	0	100	100	-9999	No remarks
2017-09-20	LOI1_170920	MaOl	LOI1	D	0	1	0	0	100	100	-9999	No remarks
2017-09-20	LOI2_170920	MaOl	LOI2	A	0	1	0	0	100	100	-9999	No remarks
2017-09-20	LOI2_170920	MaOl	LOI2	B	0	1	0	0	100	100	-9999	No remarks
2017-09-20	LOI2_170920	MaOl	LOI2	C	0	1	0	0	100	100	-9999	No remarks
2017-09-20	LOI2_170920	MaOl	LOI2	D	0	1	0	0	100	100	-9999	No remarks
2017-09-20	LOI3_170920	MaOl	LOI3	A	0	1	0	0	0	0	-9999	No remarks
2017-09-20	LOI3_170920	MaOl	LOI3	B	0	1	0	0	60	60	-9999	No remarks
2017-09-20	LOI3_170920	MaOl	LOI3	C	0	1	0	0	60	60	-9999	No remarks
2017-09-20	LOI3_170920	MaOl	LOI3	D	0	1	0	0	100	100	-9999	No remarks
2017-09-20	LOI4_170920	MaOl	LOI4	A	0	1	0	0	100	100	-9999	No remarks
2017-09-20	LOI4_170920	MaOl	LOI4	B	0	1	0	0	100	100	-9999	No remarks
2017-09-20	LOI4_170920	MaOl	LOI4	C	0	1	0	0	100	100	-9999	No remarks
2017-09-20	LOI4_170920	MaOl	LOI4	D	0	1	0	0	100	100	-9999	No remarks
2018-06-14	LOI1_180614	MaOl/KaRa	LOI1	A	0	8	100	0	0	100	-9999	No Remarks
2018-06-14	LOI1_180614	MaOl/KaRa	LOI1	B	0	8	100	0	0	100	-9999	No Remarks
2018-06-14	LOI1_180614	MaOl/KaRa	LOI1	C	0	8	100	0	0	100	-9999	No Remarks
2018-06-14	LOI1_180614	MaOl/KaRa	LOI1	D	0	8	100	0	0	100	-9999	No Remarks
2018-06-14	LOI2_180614	MaOl/KaRa	LOI2	A	0	8	100	0	0	100	-9999	No Remarks
2018-06-14	LOI2_180614	MaOl/KaRa	LOI2	B	0	8	100	0	0	100	-9999	No Remarks
2018-06-14	LOI2_180614	MaOl/KaRa	LOI2	C	0	8	100	0	0	100	-9999	No Remarks
2018-06-14	LOI2_180614	MaOl/KaRa	LOI2	D	0	8	100	0	0	100	-9999	No Remarks
2018-06-14	LOI3_180614	MaOl/KaRa	LOI3	A	100	8	-9999	-9999	-9999	-9999	-9999	No Remarks
2018-06-14	LOI3_180614	MaOl/KaRa	LOI3	B	100	8	-9999	-9999	-9999	-9999	-9999	No Remarks
2018-06-14	LOI3_180614	MaOl/KaRa	LOI3	C	90	8	0	0	0	0	-9999	No Remarks
2018-06-14	LOI3_180614	MaOl/KaRa	LOI3	D	90	8	0	0	0	0	-9999	No Remarks
2018-06-14	LOI4_180614	MaOl/KaRa	LOI4	A	0	8	100	0	0	100	-9999	No Remarks
2018-06-14	LOI4_180614	MaOl/KaRa	LOI4	B	0	8	100	0	0	100	-9999	No Remarks
2018-06-14	LOI4_180614	MaOl/KaRa	LOI4	C	0	8	100	0	0	100	-9999	No Remarks
2018-06-14	LOI4_180614	MaOl/KaRa	LOI4	D	0	8	100	0	0	100	-9999	No Remarks
2018-06-20	LOI1_180620	IdJa	LOI1	A	0	7	100	0	0	100	-9999	No Remarks
2018-06-20	LOI1_180620	IdJa	LOI1	B	0	7	100	0	0	100	-9999	No Remarks
2018-06-20	LOI1_180620	IdJa	LOI1	C	0	7	100	0	0	100	-9999	No Remarks
2018-06-20	LOI1_180620	IdJa	LOI1	D	0	7	99	1	0	100	-9999	No Remarks
2018-06-20	LOI2_180620	IdJa	LOI2	A	0	8	100	0	0	100	-9999	No Remarks
2018-06-20	LOI2_180620	IdJa	LOI2	B	0	8	100	0	0	100	-9999	No Remarks
2018-06-20	LOI2_180620	IdJa	LOI2	C	0	8	100	0	0	100	-9999	No Remarks
2018-06-20	LOI2_180620	IdJa	LOI2	D	0	8	100	0	0	100	-9999	No Remarks
2018-06-20	LOI3_180620	IdJa	LOI3	A	0	8	0	0	0	0	-9999	No Remarks
2018-06-20	LOI3_180620	IdJa	LOI3	B	0	8	0	0	0	0	-9999	No Remarks
2018-06-20	LOI3_180620	IdJa	LOI3	C	0	8	0	0	0	0	-9999	No Remarks
2018-06-20	LOI3_180620	IdJa	LOI3	D	0	8	0	0	0	0	-9999	No Remarks
2018-06-20	LOI4_180620	IdJa	LOI4	A	0	8	86	14	0	100	-9999	No Remarks
2018-06-20	LOI4_180620	IdJa	LOI4	B	0	8	81	19	0	100	-9999	No Remarks
2018-06-20	LOI4_180620	IdJa	LOI4	C	0	8	65	35	0	100	-9999	No Remarks
2018-06-20	LOI4_180620	IdJa	LOI4	D	0	8	69	31	0	100	-9999	No Remarks
2018-06-28	LOI1_180628	MaOl	LOI1	A	0	8	67	33	0	100	-9999	No Remarks
2018-06-28	LOI1_180628	MaOl	LOI1	B	0	8	44	56	0	100	-9999	No Remarks
2018-06-28	LOI1_180628	MaOl	LOI1	C	0	8	21	79	0	100	-9999	No Remarks
2018-06-28	LOI1_180628	MaOl	LOI1	D	0	8	32	68	0	100	-9999	No Remarks
2018-06-28	LOI2_180628	MaOl	LOI2	A	0	8	96	4	0	100	-9999	No Remarks
2018-06-28	LOI2_180628	MaOl	LOI2	B	0	8	99	1	0	100	-9999	No Remarks
2018-06-28	LOI2_180628	MaOl	LOI2	C	0	8	99	1	0	100	-9999	No Remarks
2018-06-28	LOI2_180628	MaOl	LOI2	D	0	8	99	1	0	100	-9999	No Remarks
2018-06-28	LOI3_180628	MaOl	LOI3	A	0	8	0	0	0	0	-9999	No Remarks
2018-06-28	LOI3_180628	MaOl	LOI3	B	0	8	43	0	0	43	-9999	No Remarks
2018-06-28	LOI3_180628	MaOl	LOI3	C	0	8	26	0	0	26	-9999	No Remarks
2018-06-28	LOI3_180628	MaOl	LOI3	D	0	8	100	0	0	100	-9999	No Remarks
2018-06-28	LOI4_180628	MaOl	LOI4	A	0	8	31	65	4	100	-9999	No Remarks
2018-06-28	LOI4_180628	MaOl	LOI4	B	0	8	19	56	25	100	-9999	No Remarks
2018-06-28	LOI4_180628	MaOl	LOI4	C	0	8	15	53	32	100	-9999	No Remarks
2018-06-28	LOI4_180628	MaOl	LOI4	D	0	8	15	48	37	100	-9999	No Remarks
2018-07-06	LOI1_180706	IdJa	LOI1	A	0	6	7	68	25	100	-9999	No Remarks
