Date	Photo_no	Plot	Section	Snow	Cloud_cover	Buds	Male_flowers	Female_flowers	Seed_hairs	Total_Male	Total_Female	TotalCount	Remarks
2015-09-29	NA	SAL1	C	0	2	0	0	24	32	0	56	-9999	No remarks
2015-09-29	NA	SAL3	A	0	3	0	0	80	20	0	100	-9999	No remarks
2015-09-29	NA	SAL3	B	0	3	0	0	10	87	0	97	-9999	No remarks
2015-09-29	NA	SAL3	C	0	3	0	0	18	52	0	70	-9999	No remarks
2015-09-29	NA	SAL3	D	0	3	0	0	40	24	0	64	-9999	No remarks
2016-05-03	SAL2_160503	SAL2	A	0	1	0	0	0	0	0	0	-9999	No remarks
2016-05-03	SAL2_160503	SAL2	B	0	1	0	0	0	0	0	0	-9999	No remarks
2016-05-03	SAL2_160503	SAL2	C	0	1	0	0	0	0	0	0	-9999	No remarks
2016-05-03	SAL2_160503	SAL2	D	0	1	0	0	0	0	0	0	-9999	No remarks
2016-05-03	SAL4_160503	SAL4	B	0	2	0	0	0	0	0	0	-9999	No remarks
2016-05-03	SAL4_160503	SAL4	C	0	2	0	0	0	0	0	0	-9999	No remarks
2016-05-03	SAL4_160503	SAL4	D	0	2	0	0	0	0	0	0	-9999	No remarks
2016-05-03	SAL1_160503	SAL1	A	0	1	0	0	0	0	0	0	-9999	No remarks
2016-05-03	SAL1_160503	SAL1	B	15	1	0	0	0	0	0	0	-9999	No remarks
2016-05-03	SAL1_160503	SAL1	C	0	1	0	0	0	0	0	0	-9999	No remarks
2016-05-03	SAL1_160503	SAL1	D	0	1	0	0	0	0	0	0	-9999	No remarks
2016-05-03	SAL3_160503	SAL3	A	0	1	0	0	0	0	0	0	-9999	No remarks
2016-05-03	SAL3_160503	SAL3	B	0	1	0	0	0	0	0	0	-9999	No remarks
2016-05-03	SAL3_160503	SAL3	C	0	1	0	0	0	0	0	0	-9999	No remarks
2016-05-03	SAL3_160503	SAL3	D	0	1	0	0	0	0	0	0	-9999	No remarks
2016-05-03	SAL4_160503	SAL4	A	0	2	0	0	0	0	0	0	-9999	No remarks
2016-05-11	SAL1_160511	SAL1	A	0	8	0	0	0	0	0	0	-9999	Leaf buds
2016-05-11	SAL2_160511	SAL2	B	0	8	0	0	0	0	0	0	-9999	Leaf buds
2016-05-11	SAL2_160511	SAL2	C	0	8	0	0	0	0	0	0	-9999	Leaf buds
2016-05-11	SAL2_160511	SAL2	D	0	8	0	0	0	0	0	0	-9999	Leaf buds
2016-05-11	SAL3_160511	SAL3	A	0	8	0	0	0	0	0	0	-9999	Leaf buds
2016-05-11	SAL4_160511	SAL4	B	0	8	0	0	0	0	0	0	-9999	Leaf buds
2016-05-11	SAL4_160511	SAL4	C	0	8	0	0	0	0	0	0	-9999	Leaf buds
2016-05-11	SAL4_160511	SAL4	D	0	8	0	0	0	0	0	0	-9999	Leaf buds
2016-05-11	SAL1_160511	SAL1	B	0	8	0	0	0	0	0	0	-9999	Leaf buds
2016-05-11	SAL1_160511	SAL1	C	0	8	0	0	0	0	0	0	-9999	Leaf buds
2016-05-11	SAL1_160511	SAL1	D	0	8	0	0	0	0	0	0	-9999	Leaf buds
2016-05-11	SAL2_160511	SAL2	A	0	8	0	0	0	0	0	0	-9999	Leaf buds
2016-05-11	SAL3_160511	SAL3	B	0	8	0	0	0	0	0	0	-9999	Leaf buds
2016-05-11	SAL3_160511	SAL3	C	0	8	0	0	0	0	0	0	-9999	Leaf buds
2016-05-11	SAL3_160511	SAL3	D	0	8	0	0	0	0	0	0	-9999	Leaf buds
2016-05-11	SAL4_160511	SAL4	A	0	8	0	0	0	0	0	0	-9999	Leaf buds
2016-05-17	SAL1_160517	SAL1	A	0	5	26	0	0	0	26	0	-9999	Male buds
2016-05-17	SAL2_160517	SAL2	C	0	4	0	0	0	0	0	0	-9999	No remarks
2016-05-17	SAL2_160517	SAL2	D	0	4	0	0	0	0	0	0	-9999	No remarks
2016-05-17	SAL3_160517	SAL3	A	0	4	0	0	0	0	0	0	-9999	No remarks
2016-05-17	SAL3_160517	SAL3	B	0	4	0	0	0	0	0	0	-9999	No remarks
2016-05-17	SAL4_160517	SAL4	C	0	1	100	0	0	0	100	0	-9999	Male buds
2016-05-17	SAL4_160517	SAL4	D	0	1	39	0	0	0	39	0	-9999	Male buds
2016-05-17	SAL1_160517	SAL1	B	0	5	0	0	0	0	0	0	-9999	No remarks
2016-05-17	SAL1_160517	SAL1	C	0	5	0	0	0	0	0	0	-9999	No remarks
2016-05-17	SAL1_160517	SAL1	D	0	5	45	0	0	0	45	0	-9999	Male buds
2016-05-17	SAL2_160517	SAL2	A	0	4	8	0	0	0	8	0	-9999	Male buds
2016-05-17	SAL2_160517	SAL2	B	0	4	3	0	0	0	3	0	-9999	Male buds
2016-05-17	SAL3_160517	SAL3	C	0	4	0	0	0	0	0	0	-9999	No remarks
2016-05-17	SAL3_160517	SAL3	D	0	4	0	0	0	0	0	0	-9999	No remarks
2016-05-17	SAL4_160517	SAL4	A	0	1	34	0	0	0	34	0	-9999	Male buds
2016-05-17	SAL4_160517	SAL4	B	0	1	15	0	0	0	15	0	-9999	Male buds
2016-05-23	SAL1_160523	SAL1	A	0	8	48	16	0	0	64	0	-9999	Male buds
2016-05-23	SAL1_160523	SAL1	B	0	8	0	0	0	0	0	0	-9999	No remarks
2016-05-23	SAL2_160523	SAL2	C	0	7	0	0	0	0	0	0	-9999	Male buds
2016-05-23	SAL2_160523	SAL2	D	0	7	10	0	0	0	0	10	-9999	Female buds
2016-05-23	SAL3_160523	SAL3	A	0	5	0	0	0	0	0	0	-9999	No remarks
2016-05-23	SAL3_160523	SAL3	B	0	5	7	0	0	0	0	7	-9999	Female buds
2016-05-23	SAL3_160523	SAL3	C	0	5	0	0	0	0	0	0	-9999	No remarks
2016-05-23	NA	SAL4	D	0	7	100	0	0	0	100	0	-9999	No remarks
2016-05-23	SAL1_160523	SAL1	C	0	8	0	0	0	0	0	0	-9999	No remarks
2016-05-23	SAL1_160523	SAL1	D	0	8	23	25	0	0	48	0	-9999	Male buds
2016-05-23	SAL2_160523	SAL2	A	0	7	19	0	0	0	19	0	-9999	Male buds
2016-05-23	SAL2_160523	SAL2	B	0	7	10	0	0	0	10	0	-9999	Male buds
2016-05-23	SAL3_160523	SAL3	D	0	5	0	0	0	0	0	0	-9999	No remarks
2016-05-23	NA	SAL4	A	0	7	100	0	0	0	100	0	-9999	No remarks
2016-05-23	NA	SAL4	B	0	7	100	0	0	0	100	0	-9999	No remarks
2016-05-23	NA	SAL4	C	0	7	100	0	0	0	100	0	-9999	No remarks
2016-06-02	SAL1_160602	SAL1	A	0	0	80	20	0	0	100	0	-9999	No remarks
2016-06-02	SAL1_160602	SAL1	B	0	0	4	0	0	0	0	4	-9999	No remarks
2016-06-02	SAL1_160602	SAL1	C	0	0	2	0	0	0	0	2	-9999	No remarks
2016-06-02	SAL2_160602	SAL2	D	0	0	31	0	0	0	0	31	-9999	No remarks
2016-06-02	SAL3_160602	SAL3	A	0	0	13	0	0	0	0	0	-9999	No remarks
2016-06-02	SAL3_160602	SAL3	B	0	0	20	0	0	0	0	20	-9999	No remarks
2016-06-02	SAL3_160602	SAL3	C	0	0	8	0	0	0	0	8	-9999	No remarks
2016-06-02	SAL4_160602	SAL4	D	0	0	100	0	0	0	100	0	-9999	No remarks
2016-06-02	SAL1_160602	SAL1	D	0	0	54	10	0	0	64	0	-9999	No remarks
2016-06-02	SAL2_160602	SAL2	A	0	0	38	0	0	0	38	0	-9999	No remarks
2016-06-02	SAL2_160602	SAL2	B	0	0	24	0	0	0	24	0	-9999	No remarks
2016-06-02	SAL2_160602	SAL2	C	0	0	21	0	0	0	0	21	-9999	No remarks
2016-06-02	SAL3_160602	SAL3	D	0	0	5	0	0	0	0	0	-9999	No remarks
2016-06-02	SAL4_160602	SAL4	A	0	0	99	1	0	0	100	0	-9999	No remarks
2016-06-02	SAL4_160602	SAL4	B	0	0	100	0	0	0	100	0	-9999	No remarks
2016-06-02	SAL4_160602	SAL4	C	0	0	100	0	0	0	100	0	-9999	No remarks
2016-06-09	SAL1_160609	SAL1	A	0	0	13	81	40	0	81	40	-9999	Started to count male and female separatety except for buds
2016-06-09	SAL1_160609	SAL1	B	0	0	27	0	64	0	0	91	-9999	No remarks
2016-06-09	SAL1_160609	SAL1	C	0	0	8	0	92	0	0	100	-9999	No remarks
2016-06-09	SAL1_160609	SAL1	D	0	0	34	64	0	0	98	0	-9999	No remarks
2016-06-09	SAL3_160609	SAL3	A	0	0	7	0	93	0	0	93	-9999	No remarks
2016-06-09	SAL3_160609	SAL3	B	0	0	29	0	71	0	0	100	-9999	No remarks
2016-06-09	SAL3_160609	SAL3	C	0	0	26	0	47	0	0	73	-9999	No remarks
2016-06-09	SAL3_160609	SAL3	D	0	0	29	7	17	0	7	17	-9999	No remarks
2016-06-09	SAL2_160609	SAL2	A	0	0	76	24	0	0	100	0	-9999	No remarks
2016-06-09	SAL2_160609	SAL2	B	0	0	59	41	0	0	100	0	-9999	No remarks
2016-06-09	SAL2_160609	SAL2	C	0	0	14	0	86	0	0	100	-9999	No remarks
2016-06-09	SAL2_160609	SAL2	D	0	0	23	0	77	0	0	100	-9999	No remarks
2016-06-09	SAL4_160609	SAL4	A	0	0	25	75	0	0	100	0	-9999	No remarks
2016-06-09	SAL4_160609	SAL4	B	0	0	91	9	0	0	100	0	-9999	No remarks
2016-06-09	SAL4_160609	SAL4	C	0	0	16	84	0	0	100	0	-9999	No remarks
2016-06-09	SAL4_160609	SAL4	D	0	0	2	98	0	0	100	0	-9999	No remarks
2016-06-16	SAL1_160616	SAL1	A	0	0	0	87	88	0	87	88	-9999	No remarks
2016-06-16	SAL1_160616	SAL1	B	0	0	0	0	100	0	0	100	-9999	No remarks
2016-06-16	SAL1_160616	SAL1	C	0	0	0	0	100	0	0	100	-9999	No remarks
2016-06-16	SAL1_160616	SAL1	D	0	0	0	100	0	0	100	0	-9999	No remarks
2016-06-16	SAL3_160616	SAL3	A	0	0	0	10	100	0	10	100	-9999	No remarks
2016-06-16	SAL3_160616	SAL3	B	0	0	0	0	100	0	0	100	-9999	No remarks
2016-06-16	SAL3_160616	SAL3	C	0	0	0	0	100	0	0	100	-9999	No remarks
2016-06-16	SAL3_160616	SAL3	D	0	0	2	36	39	0	36	39	-9999	No remarks
2016-06-16	SAL4_160616	SAL4	A	0	0	0	17	0	0	17	0	-9999	No remarks
2016-06-16	SAL2_160616	SAL2	A	0	0	0	100	0	0	100	0	-9999	No remarks
2016-06-16	SAL2_160616	SAL2	B	0	0	0	79	0	0	79	0	-9999	No remarks
2016-06-16	SAL2_160616	SAL2	C	0	0	0	0	100	0	0	100	-9999	No remarks
2016-06-16	SAL2_160616	SAL2	D	0	0	0	0	100	0	0	100	-9999	No remarks
2016-06-16	SAL4_160616	SAL4	B	0	0	1	13	0	0	14	0	-9999	No remarks
2016-06-16	SAL4_160616	SAL4	C	0	0	0	6	0	0	6	0	-9999	No remarks
2016-06-16	SAL4_160616	SAL4	D	0	0	0	3	0	0	3	0	-9999	No remarks
2016-06-24	SAL1_160624	SAL1	B	0	7	0	0	100	0	0	100	-9999	No remarks
2016-06-24	SAL1_160624	SAL1	C	0	7	0	0	100	0	0	100	-9999	No remarks
2016-06-24	SAL1_160624	SAL1	D	0	7	0	5	0	0	5	0	-9999	No remarks
2016-06-24	SAL2_160624	SAL2	A	0	8	0	20	0	0	20	0	-9999	No remarks
2016-06-24	SAL3_160624	SAL3	B	0	7	0	5	100	0	5	100	-9999	No remarks
2016-06-24	SAL3_160624	SAL3	C	0	7	0	3	100	0	3	100	-9999	No remarks
2016-06-24	SAL3_160624	SAL3	D	0	7	0	15	53	0	15	53	-9999	No remarks
2016-06-24	SAL4_160624	SAL4	A	0	7	0	1	0	0	1	0	-9999	No remarks
2016-06-24	SAL1_160624	SAL1	A	0	7	0	2	87	0	2	87	-9999	Senescent males
2016-06-24	SAL2_160624	SAL2	B	0	8	0	5	0	0	5	0	-9999	No remarks
2016-06-24	SAL2_160624	SAL2	C	0	8	0	0	100	0	0	100	-9999	No remarks
2016-06-24	SAL2_160624	SAL2	D	0	8	0	0	100	0	0	100	-9999	No remarks
2016-06-24	SAL3_160624	SAL3	A	0	7	0	7	100	0	7	100	-9999	No remarks
2016-06-24	SAL4_160624	SAL4	B	0	7	0	2	0	0	2	0	-9999	No remarks
2016-06-24	SAL4_160624	SAL4	C	0	7	0	1	0	0	1	0	-9999	No remarks
2016-06-24	SAL4_160624	SAL4	D	0	7	0	0	0	0	0	0	-9999	No remarks
2016-06-24	SAL4_160622	SAL4	A	0	-9999	0	146	0	0	146	0	146	Total count
2016-06-24	SAL4_160622	SAL4	B	0	-9999	0	136	0	0	136	0	136	Total count
2016-06-24	SAL4_160622	SAL4	C	0	-9999	0	408	0	0	408	0	408	Total count
2016-06-24	SAL4_160622	SAL4	D	0	-9999	0	191	0	0	191	0	191	Total count
2016-06-29	SAL1_160630	SAL1	C	0	8	0	0	100	0	0	100	-9999	No remarks
2016-06-29	SAL1_160630	SAL1	D	0	8	0	0	0	0	0	0	-9999	No remarks
2016-06-29	SAL2_160630	SAL2	A	0	8	0	2	0	0	2	0	-9999	No remarks
2016-06-29	SAL2_160630	SAL2	B	0	8	0	0	0	0	0	0	-9999	No remarks
2016-06-29	SAL3_160630	SAL3	C	0	8	0	0	84	0	0	84	-9999	No remarks
2016-06-29	SAL3_160630	SAL3	D	0	8	0	0	61	31	0	92	-9999	M:22 senescent
2016-06-29	SAL4_160630	SAL4	A	0	8	0	0	0	0	0	0	-9999	No remarks
2016-06-29	SAL4_160630	SAL4	B	0	8	0	0	0	0	0	0	-9999	No remarks
2016-06-29	SAL1_160630	SAL1	A	0	8	0	0	74	0	0	74	-9999	No remarks
2016-06-29	SAL1_160630	SAL1	B	0	8	0	0	100	0	0	100	-9999	No remarks
2016-06-29	SAL2_160630	SAL2	C	0	8	0	0	100	0	0	100	-9999	No remarks
2016-06-29	SAL2_160630	SAL2	D	0	8	0	0	100	0	0	100	-9999	No remarks
2016-06-29	SAL3_160630	SAL3	A	0	8	0	0	64	0	0	64	-9999	M:5 senescent
2016-06-29	SAL3_160630	SAL3	B	0	8	0	0	88	0	0	88	-9999	M:6 senescent
2016-06-29	SAL4_160630	SAL4	C	0	8	0	0	0	0	0	0	-9999	No remarks
2016-06-29	SAL4_160630	SAL4	D	0	8	0	0	0	0	0	0	-9999	No remarks
2016-06-29	SAL1_160629	SAL1	B	0	-9999	0	0	209	0	0	209	209	Total count
2016-06-29	SAL1_160629	SAL1	C	0	-9999	0	0	310	0	0	310	310	Total count
2016-06-29	SAL2_160629	SAL2	D	0	-9999	0	0	279	0	0	279	279	Total count
2016-06-29	SAL1_160629	SAL1	D	0	-9999	0	121	0	0	121	0	121	Total count
2016-06-29	SAL2_160629	SAL2	A	0	-9999	0	205	0	0	205	0	205	Total count
2016-06-29	SAL2_160629	SAL2	B	0	-9999	0	113	0	0	113	0	113	Total count
2016-06-29	SAL2_160629	SAL2	C	0	-9999	0	0	569	0	0	569	569	Total count
2016-07-04	SAL1_160704	SAL1	C	0	0	0	0	100	0	0	100	-9999	No remarks
2016-07-04	SAL1_160704	SAL1	D	0	0	0	0	0	0	0	0	-9999	No remarks
2016-07-04	SAL2_160704	SAL2	A	0	0	0	0	0	0	0	0	-9999	No remarks
2016-07-04	SAL2_160704	SAL2	B	0	0	0	0	0	0	0	0	-9999	No remarks
2016-07-04	SAL3_160704	SAL3	D	0	0	0	0	46	0	0	46	-9999	No remarks
2016-07-04	SAL4_160704	SAL4	A	0	0	0	0	0	0	0	0	-9999	No remarks
2016-07-04	SAL4_160704	SAL4	B	0	0	0	0	0	0	0	0	-9999	No remarks
2016-07-04	SAL4_160704	SAL4	C	0	0	0	0	0	0	0	0	-9999	No remarks
2016-07-04	SAL1_160704	SAL1	A	0	0	0	0	64	0	0	64	-9999	No remarks
2016-07-04	SAL1_160704	SAL1	B	0	0	0	0	100	0	0	100	-9999	No remarks
2016-07-04	SAL2_160704	SAL2	C	0	0	0	0	100	0	0	100	-9999	No remarks
2016-07-04	SAL2_160704	SAL2	D	0	0	0	0	100	0	0	100	-9999	No remarks
2016-07-04	SAL3_160704	SAL3	A	0	0	0	0	100	0	0	100	-9999	No remarks
2016-07-04	SAL3_160704	SAL3	B	0	0	0	0	100	0	0	100	-9999	No remarks
2016-07-04	SAL3_160704	SAL3	C	0	0	0	0	78	0	0	78	-9999	No remarks
2016-07-04	SAL4_160704	SAL4	D	0	0	0	0	0	0	0	0	-9999	No remarks
2016-07-12	SAL1_160712	SAL1	D	0	1	0	0	0	0	0	0	-9999	No remarks
2016-07-12	SAL2_160712	SAL2	A	0	1	0	0	0	0	0	0	-9999	No remarks
2016-07-12	SAL2_160712	SAL2	B	0	1	0	0	0	0	0	0	-9999	No remarks
2016-07-12	SAL2_160712	SAL2	C	0	1	0	0	100	0	0	100	-9999	No remarks
2016-07-12	SAL3_160712	SAL3	D	0	1	0	0	64	0	0	64	-9999	No remarks
2016-07-12	SAL4_160712	SAL4	A	0	1	0	0	0	0	0	0	-9999	No remarks
2016-07-12	SAL4_160712	SAL4	B	0	1	0	0	0	0	0	0	-9999	No remarks
2016-07-12	SAL4_160712	SAL4	C	0	1	0	0	0	0	0	0	-9999	No remarks
2016-07-12	SAL4_160712	SAL4	D	0	1	0	0	0	0	0	0	-9999	No remarks
2016-07-12	SAL1_160712	SAL1	A	0	1	0	0	76	0	0	76	-9999	Senescent males
2016-07-12	SAL1_160712	SAL1	B	0	1	0	0	100	0	0	100	-9999	No remarks
2016-07-12	SAL1_160712	SAL1	C	0	1	0	0	100	0	0	100	-9999	No remarks
2016-07-12	SAL2_160712	SAL2	D	0	1	0	0	100	0	0	100	-9999	No remarks
2016-07-12	SAL3_160712	SAL3	A	0	1	0	0	100	0	0	100	-9999	Males:2 senescent
2016-07-12	SAL3_160712	SAL3	B	0	1	0	0	100	0	0	100	-9999	No remarks
2016-07-12	SAL3_160712	SAL3	C	0	1	0	0	96	1	0	97	-9999	No remarks
2016-07-14	SAL1_160712	SAL1	A	0	-9999	0	87	88	0	87	88	175	Total count
2016-07-14	SAL3_160712	SAL3	A	0	-9999	0	10	159	0	10	159	169	Total count
2016-07-14	SAL3_160712	SAL3	B	0	-9999	0	5	132	0	5	132	137	Total count
2016-07-14	SAL3_160712	SAL3	C	0	-9999	0	3	107	1	3	108	111	Total count
2016-07-14	SAL3_160712	SAL3	D	0	-9999	0	36	71	0	36	71	107	Total count
2016-07-22	SAL2_160722	SAL2	A	0	1	0	0	0	0	0	0	-9999	No remarks
2016-07-22	SAL2_160722	SAL2	B	0	1	0	0	0	0	0	0	-9999	No remarks
2016-07-22	SAL2_160722	SAL2	C	0	1	0	0	100	0	0	100	-9999	No remarks
2016-07-22	SAL2_160722	SAL2	D	0	1	0	0	100	0	0	100	-9999	No remarks
2016-07-22	SAL4_160722	SAL4	A	0	1	0	0	0	0	0	0	-9999	No remarks
2016-07-22	SAL4_160722	SAL4	B	0	1	0	0	0	0	0	0	-9999	No remarks
2016-07-22	SAL4_160722	SAL4	C	0	1	0	0	0	0	0	0	-9999	No remarks
2016-07-22	SAL4_160722	SAL4	D	0	1	0	0	0	0	0	0	-9999	No remarks
2016-07-22	SAL1_160722	SAL1	A	0	1	0	0	70	0	0	70	-9999	No remarks
2016-07-22	SAL1_160722	SAL1	B	0	1	0	0	100	0	0	100	-9999	No remarks
2016-07-22	SAL1_160722	SAL1	C	0	1	0	0	100	0	0	100	-9999	No remarks
2016-07-22	SAL1_160722	SAL1	D	0	1	0	0	0	0	0	0	-9999	No remarks
2016-07-22	SAL3_160722	SAL3	A	0	1	0	0	100	0	0	100	-9999	No remarks
2016-07-22	SAL3_160722	SAL3	B	0	1	0	0	100	0	0	100	-9999	No remarks
2016-07-22	SAL3_160722	SAL3	C	0	1	0	0	74	0	0	74	-9999	No remarks
2016-07-22	SAL3_160722	SAL3	D	0	1	0	0	47	0	0	47	-9999	No remarks
2016-07-27	SAL2_160727	SAL2	A	0	2	0	0	0	0	0	0	-9999	No remarks
2016-07-27	SAL2_160727	SAL2	B	0	2	0	0	0	0	0	0	-9999	No remarks
2016-07-27	SAL2_160727	SAL2	C	0	2	0	0	100	0	0	100	-9999	No remarks
2016-07-27	SAL2_160727	SAL2	D	0	2	0	0	99	0	0	99	-9999	No remarks
2016-07-27	SAL3_160727	SAL3	A	0	1	0	0	100	0	0	100	-9999	No remarks
2016-07-27	SAL4_160727	SAL4	B	0	0	0	0	0	0	0	0	-9999	No remarks
2016-07-27	SAL4_160727	SAL4	C	0	0	0	0	0	0	0	0	-9999	No remarks
2016-07-27	SAL4_160727	SAL4	D	0	0	0	0	0	0	0	0	-9999	No remarks
2016-07-27	SAL1_160727	SAL1	A	0	2	0	0	69	0	0	69	-9999	No remarks
2016-07-27	SAL1_160727	SAL1	B	0	2	0	0	100	0	0	100	-9999	No remarks
2016-07-27	SAL1_160727	SAL1	C	0	2	0	0	100	0	0	100	-9999	No remarks
2016-07-27	SAL1_160727	SAL1	D	0	2	0	0	0	0	0	0	-9999	Senescent males
2016-07-27	SAL3_160727	SAL3	B	0	1	0	0	100	0	0	100	-9999	No remarks
2016-07-27	SAL3_160727	SAL3	C	0	1	0	0	69	0	0	69	-9999	No remarks
2016-07-27	SAL3_160727	SAL3	D	0	1	0	0	74	0	0	74	-9999	No remarks
2016-07-27	SAL4_160727	SAL4	A	0	0	0	0	0	0	0	0	-9999	No remarks
2016-08-02	SAL1_160802	SAL1	A	0	2	0	0	62	0	0	62	-9999	No remarks
2016-08-02	SAL2_160802	SAL2	B	0	2	0	0	0	0	0	0	-9999	No remarks
2016-08-02	SAL2_160802	SAL2	C	0	2	0	0	100	0	0	100	-9999	No remarks
2016-08-02	SAL2_160802	SAL2	D	0	2	0	0	99	0	0	99	-9999	No remarks
2016-08-02	SAL3_160802	SAL3	A	0	1	0	0	100	0	0	100	-9999	No remarks
2016-08-02	SAL4_160802	SAL4	B	0	0	0	0	0	0	0	0	-9999	No remarks
2016-08-02	SAL4_160802	SAL4	C	0	0	0	0	0	0	0	0	-9999	No remarks
2016-08-02	SAL4_160813	SAL4	D	0	0	0	0	0	0	0	0	-9999	No remarks
2016-08-02	SAL1_160802	SAL1	B	0	2	0	0	100	0	0	100	-9999	No remarks
2016-08-02	SAL1_160802	SAL1	C	0	2	0	0	89	0	0	89	-9999	No remarks
2016-08-02	SAL1_160802	SAL1	D	0	2	0	0	0	0	0	0	-9999	Senescent males
2016-08-02	SAL2_160802	SAL2	A	0	2	0	0	0	0	0	0	-9999	No remarks
2016-08-02	SAL3_160802	SAL3	B	0	1	0	0	100	0	0	100	-9999	No remarks
2016-08-02	SAL3_160802	SAL3	C	0	1	0	0	70	0	0	70	-9999	Senescent males
2016-08-02	SAL3_160802	SAL3	D	0	1	0	0	71	0	0	71	-9999	Senescent males
2016-08-02	SAL4_160802	SAL4	A	0	0	0	0	0	0	0	0	-9999	No remarks
2016-08-13	SAL1_160813	SAL1	A	0	2	0	0	60	0	0	60	-9999	Senescent males
2016-08-13	SAL1_160813	SAL1	B	0	2	0	0	100	0	0	100	-9999	No remarks
2016-08-13	SAL2_160813	SAL2	C	0	2	0	0	100	0	0	100	-9999	No remarks
2016-08-13	SAL2_160813	SAL2	D	0	2	0	0	98	0	0	98	-9999	No remarks
2016-08-13	SAL3_160813	SAL3	A	0	1	0	0	100	0	0	100	-9999	No remarks
2016-08-13	SAL3_160813	SAL3	B	0	1	0	0	100	0	0	100	-9999	No remarks
2016-08-13	SAL4_160813	SAL4	C	0	0	0	0	0	0	0	0	-9999	No remarks
2016-08-13	SAL4_160813	SAL4	D	0	0	0	0	0	0	0	0	-9999	No remarks
2016-08-13	SAL1_160813	SAL1	C	0	2	0	0	100	0	0	100	-9999	No remarks
2016-08-13	SAL1_160813	SAL1	D	0	2	0	0	0	0	0	0	-9999	Senescent males
2016-08-13	SAL2_160813	SAL2	A	0	2	0	0	0	0	0	0	-9999	No remarks
2016-08-13	SAL2_160813	SAL2	B	0	2	0	0	0	0	0	0	-9999	No remarks
2016-08-13	SAL3_160813	SAL3	C	0	1	0	0	76	0	0	76	-9999	No remarks
2016-08-13	SAL3_160813	SAL3	D	0	1	0	0	69	0	0	69	-9999	Senescent males
2016-08-13	SAL4_160813	SAL4	A	0	0	0	0	0	0	0	0	-9999	No remarks
2016-08-13	SAL4_160813	SAL4	B	0	0	0	0	0	0	0	0	-9999	No remarks
2016-08-19	NA	SAL1	A	0	8	0	0	84	0	0	84	-9999	No remarks
2016-08-19	NA	SAL1	B	0	8	0	0	95	5	0	100	-9999	No remarks
2016-08-19	NA	SAL2	D	0	8	0	0	68	32	0	100	-9999	No remarks
2016-08-19	NA	SAL3	A	0	8	0	0	99	1	0	100	-9999	No remarks
2016-08-19	NA	SAL3	B	0	8	0	0	93	7	0	100	-9999	No remarks
2016-08-19	NA	SAL3	C	0	8	0	0	72	25	0	97	-9999	No remarks
2016-08-19	NA	SAL4	D	0	8	0	0	0	0	0	0	-9999	No remarks
2016-08-19	NA	SAL1	C	0	8	0	0	97	3	0	100	-9999	No remarks
2016-08-19	NA	SAL1	D	0	8	0	0	0	0	0	0	-9999	No remarks
2016-08-19	NA	SAL2	A	0	8	0	0	0	0	0	0	-9999	No remarks
2016-08-19	NA	SAL2	B	0	8	0	0	0	0	0	0	-9999	No remarks
2016-08-19	NA	SAL2	C	0	8	0	0	96	4	0	100	-9999	No remarks
2016-08-19	NA	SAL3	D	0	8	0	0	95	0	0	95	-9999	No remarks
2016-08-19	NA	SAL4	A	0	8	0	0	0	0	0	0	-9999	No remarks
2016-08-19	NA	SAL4	B	0	8	0	0	0	0	0	0	-9999	No remarks
2016-08-19	NA	SAL4	C	0	8	0	0	0	0	0	0	-9999	No remarks
2016-08-23	SAL1_160823	SAL1	A	0	8	0	0	67	2	0	69	-9999	No remarks
2016-08-23	SAL1_160823	SAL1	B	0	8	0	0	91	9	0	100	-9999	No remarks
2016-08-23	SAL1_160823	SAL1	C	0	8	0	0	85	0	0	85	-9999	No remarks
2016-08-23	SAL2_160823	SAL2	D	0	8	0	0	60	40	0	100	-9999	No remarks
2016-08-23	SAL3_160823	SAL3	A	0	8	0	0	99	1	0	100	-9999	No remarks
2016-08-23	SAL3_160823	SAL3	B	0	8	0	0	90	10	0	100	-9999	No remarks
2016-08-23	SAL3_160823	SAL3	C	0	8	0	0	68	24	0	92	-9999	No remarks
2016-08-23	SAL1_160823	SAL1	D	0	8	0	0	0	0	0	0	-9999	No remarks
2016-08-23	SAL2_160823	SAL2	A	0	8	0	0	0	0	0	0	-9999	No remarks
2016-08-23	SAL2_160823	SAL2	B	0	8	0	0	0	0	0	0	-9999	No remarks
2016-08-23	SAL2_160823	SAL2	C	0	8	0	0	95	5	0	100	-9999	No remarks
2016-08-23	SAL3_160823	SAL3	D	0	8	0	0	86	0	0	86	-9999	No remarks
2016-08-23	NA	SAL4	A	0	8	0	0	0	0	0	0	-9999	No remarks
2016-08-23	NA	SAL4	B	0	8	0	0	0	0	0	0	-9999	No remarks
2016-08-23	NA	SAL4	C	0	8	0	0	0	0	0	0	-9999	No remarks
2016-08-23	NA	SAL4	D	0	8	0	0	0	0	0	0	-9999	No remarks
2016-09-01	SAL1_160901	SAL1	A	0	8	0	0	50	1	0	51	-9999	No remarks
2016-09-01	SAL1_160901	SAL1	B	0	8	0	0	80	20	0	100	-9999	No remarks
2016-09-01	SAL1_160901	SAL1	C	0	8	0	0	100	0	0	100	-9999	No remarks
2016-09-01	SAL1_160901	SAL1	D	0	8	0	0	0	0	0	0	-9999	No remarks
2016-09-01	SAL3_160901	SAL3	A	0	4	0	0	100	0	0	100	-9999	No remarks
